measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1411061757_ims.csv	p1	0.47871	0	91.8796	832	0
BD18_1411061757_ims.csv	p2	0.50308	0	16.3335	874	0
BD18_1411061757_ims.csv	p3	0.69052	3.947	26.2581	1197	8
BD18_1411061757_ims.csv	p4	0.79614	3.947	11.9444	1379	8
BD18_1411061757_ims.csv	p5	0.58781	3.947	102.011	1020	8
BD18_1411061757_ims.csv	p6	0.63597	2.403	13.8716	1103	5
BD18_1411061757_ims.csv	p7	0.45317	5.445	15.6944	788	11
BD18_1411061757_ims.csv	p8	0.71141	4.478	10.1296	1233	9
BD18_1411061757_ims.csv	p9	0.58142	7.41	18.1909	1009	15
BD18_1411061757_ims.csv	p10	0.4967	6.428	162.04	863	13
BD18_1411061757_ims.csv	p11	0.53558	9.984	16.9459	930	20
BD18_1411061757_ims.csv	p12	0.50888	12.387	19.0425	884	25
BD18_1411061757_ims.csv	p13	0.54834	7.41	379.635	952	15
BD18_1411061757_ims.csv	p15	0.59825	19.391	25.0157	1038	39
BD18_1411061757_ims.csv	p16	0.57736	22.792	11.0252	1002	46
BD18_1411061757_ims.csv	p18	0.81413	28.767	43.8928	1410	58
BD18_1411061757_ims.csv	p19	0.84373	28.767	28.3616	1461	58
BD18_1411061757_ims.csv	p20	0.66093	28.767	12.6523	1146	58
BD18_1411061757_ims.csv	p21	0.59825	28.767	180.929	1038	58
BD18_1411061757_ims.csv	p22	0.64352	28.767	224.397	1116	58
BD18_1411061757_ims.csv	p23	0.59767	36.77	22.8604	1037	74
BD18_1411061757_ims.csv	p24	0.59883	56.114	275.971	1039	113
BD18_1411061757_ims.csv	p25	0.99403	96.471	14.3528	1720	194
BD18_1411061757_ims.csv	p26	0.96733	96.471	19.4454	1674	194
BD18_1411061757_ims.csv	p27	1.00738	96.471	10.5936	1743	194
BD18_1411061757_ims.csv	p28	0.9801	96.471	24.424	1696	194
BD18_1411061757_ims.csv	p29	1.14027	96.471	10.0329	1972	194
BD18_1411061757_ims.csv	p30	0.95108	96.471	21.6209	1646	194
BD18_1411061757_ims.csv	p31	0.95515	96.471	19.8917	1653	194
BD18_1411061757_ims.csv	p32	0.96211	96.471	18.8362	1665	194
BD18_1411061757_ims.csv	p33	0.92555	96.471	93.373	1602	194
BD18_1411061757_ims.csv	p35	0.60696	98.873	109.414	1053	199
BD18_1411061757_ims.csv	p36	0.88957	115.831	30.4327	1540	233
