measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1411061813_ims.csv	p1	0.47917	0	128.484	833	0
BD18_1411061813_ims.csv	p2	0.50296	0	19.7541	874	0
BD18_1411061813_ims.csv	p3	0.89864	3.541	10.9159	1556	7
BD18_1411061813_ims.csv	p4	0.79595	3.541	23.2338	1379	7
BD18_1411061813_ims.csv	p5	0.58766	3.978	59.7286	1020	8
BD18_1411061813_ims.csv	p6	0.63582	3.011	51.7385	1103	6
BD18_1411061813_ims.csv	p7	0.69036	3.978	21.2917	1197	8
BD18_1411061813_ims.csv	p8	0.45248	5.944	68.8313	787	12
BD18_1411061813_ims.csv	p9	0.58186	7.987	12.4231	1010	16
BD18_1411061813_ims.csv	p10	0.49658	6.474	146.379	863	13
BD18_1411061813_ims.csv	p11	0.53661	7.987	32.9593	932	16
BD18_1411061813_ims.csv	p12	0.54879	7.55	187.667	953	15
BD18_1411061813_ims.csv	p13	0.50876	11.45	36.1584	884	23
BD18_1411061813_ims.csv	p14	0.51108	21.965	12.0114	888	44
BD18_1411061813_ims.csv	p16	0.44668	21.419	22.342	777	43
BD18_1411061813_ims.csv	p18	0.44726	13.385	29.7121	778	27
BD18_1411061813_ims.csv	p19	0.88936	28.361	10.1632	1540	57
BD18_1411061813_ims.csv	p21	0.7768	28.361	11.3302	1346	57
BD18_1411061813_ims.csv	p22	0.81974	28.891	21.0627	1420	58
BD18_1411061813_ims.csv	p23	0.79885	28.361	13.2961	1384	57
BD18_1411061813_ims.csv	p25	0.8998	28.361	11.3042	1558	57
BD18_1411061813_ims.csv	p27	0.79131	28.361	13.3691	1371	57
BD18_1411061813_ims.csv	p29	0.80465	29.874	14.4472	1394	60
BD18_1411061813_ims.csv	p30	0.84701	29.422	471.924	1467	59
BD18_1411061813_ims.csv	p31	0.89632	30.405	10.4348	1552	61
BD18_1411061813_ims.csv	p33	0.71821	27.909	14.5623	1245	56
BD18_1411061813_ims.csv	p35	0.7623	28.361	18.032	1321	57
BD18_1411061813_ims.csv	p37	0.78319	28.361	14.4033	1357	57
BD18_1411061813_ims.csv	p38	0.81626	28.891	20.2715	1414	58
BD18_1411061813_ims.csv	p39	0.87775	29.874	18.3723	1520	60
BD18_1411061813_ims.csv	p41	0.88182	28.891	18.8635	1527	58
BD18_1411061813_ims.csv	p42	0.91779	28.361	20.2775	1589	57
BD18_1411061813_ims.csv	p43	0.68688	27.3	15.5374	1191	55
BD18_1411061813_ims.csv	p46	0.64336	28.361	369.997	1116	57
BD18_1411061813_ims.csv	p48	0.4461	48.267	10.2299	776	97
BD18_1411061813_ims.csv	p49	0.4461	35.818	12.5623	776	72
BD18_1411061813_ims.csv	p52	0.60855	58.719	10.4128	1056	118
BD18_1411061813_ims.csv	p53	0.60855	72.649	13.3236	1056	146
BD18_1411061813_ims.csv	p55	1.03556	94.942	33.7045	1792	191
BD18_1411061813_ims.csv	p58	1.07618	96.985	22.4287	1862	195
BD18_1411061813_ims.csv	p60	1.093	96.985	19.8682	1891	195
BD18_1411061813_ims.csv	p63	1.10461	96.003	18.7971	1911	193
BD18_1411061813_ims.csv	p64	1.05993	96.533	27.4054	1834	194
BD18_1411061813_ims.csv	p66	1.12201	95.472	19.5247	1941	192
BD18_1411061813_ims.csv	p69	0.95956	95.472	51.828	1661	192
BD18_1411061813_ims.csv	p71	1.04601	96.985	30.8482	1810	195
BD18_1411061813_ims.csv	p74	0.96478	94.942	51.3681	1670	191
BD18_1411061813_ims.csv	p76	1.10925	96.985	19.2714	1919	195
BD18_1411061813_ims.csv	p78	0.97987	96.985	62.5939	1696	195
BD18_1411061813_ims.csv	p82	0.9468	95.472	50.1938	1639	192
BD18_1411061813_ims.csv	p83	1.10112	96.533	19.0427	1905	194
BD18_1411061813_ims.csv	p84	1.08488	97.516	20.6907	1877	196
BD18_1411061813_ims.csv	p85	1.03034	97.516	35.5606	1783	196
BD18_1411061813_ims.csv	p86	1.08836	96.985	20.9801	1883	195
BD18_1411061813_ims.csv	p88	0.90386	92.976	22.3373	1565	187
BD18_1411061813_ims.csv	p92	1.11505	96.985	20.1479	1929	195
BD18_1411061813_ims.csv	p94	1.14174	95.472	50.2402	1975	192
BD18_1411061813_ims.csv	p95	1.02338	94.942	38.1291	1771	191
BD18_1411061813_ims.csv	p97	1.06805	94.942	24.1112	1848	191
BD18_1411061813_ims.csv	p99	0.95318	97.516	51.6525	1650	196
BD18_1411061813_ims.csv	p103	0.92475	100.979	103.023	1601	203
BD18_1411061813_ims.csv	p104	0.88994	116.392	51.0208	1541	234
BD18_1411061813_ims.csv	p106	0.60855	126.844	28.7251	1056	255
BD18_1411061813_ims.csv	p111	0.60797	103.475	107.021	1055	208
