measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1411061822_ims.csv	p1	0.47951	0	160.792	833	0
BD18_1411061822_ims.csv	p2	0.50274	0	22.4657	873	0
BD18_1411061822_ims.csv	p3	0.63686	3.026	35.4668	1104	6
BD18_1411061822_ims.csv	p4	0.7971	3.478	16.893	1380	7
BD18_1411061822_ims.csv	p5	0.58809	4.009	58.2686	1020	8
BD18_1411061822_ims.csv	p6	0.69143	4.009	16.4344	1198	8
BD18_1411061822_ims.csv	p7	0.49693	6.942	125.975	863	14
BD18_1411061822_ims.csv	p8	0.58344	7.94	11.4003	1012	16
BD18_1411061822_ims.csv	p9	0.53699	7.94	36.7995	932	16
BD18_1411061822_ims.csv	p10	0.54919	7.488	112.943	953	15
BD18_1411061822_ims.csv	p11	0.50913	10.951	34.2955	884	22
BD18_1411061822_ims.csv	p12	0.59796	19.359	17.4434	1037	39
BD18_1411061822_ims.csv	p13	0.44816	12.464	55.2302	779	25
BD18_1411061822_ims.csv	p14	0.45281	5.959	102.369	787	12
BD18_1411061822_ims.csv	p16	0.82265	27.799	18.4663	1424	56
BD18_1411061822_ims.csv	p17	0.80058	27.362	10.7993	1386	55
BD18_1411061822_ims.csv	p19	0.89871	27.362	10.8219	1555	55
BD18_1411061822_ims.csv	p21	0.84761	28.891	648.725	1467	58
BD18_1411061822_ims.csv	p22	0.78375	27.362	10.5367	1357	55
BD18_1411061822_ims.csv	p23	0.81394	30.326	15.0001	1409	61
BD18_1411061822_ims.csv	p25	0.81742	27.799	17.1102	1415	56
BD18_1411061822_ims.csv	p26	0.87606	30.856	12.3057	1516	62
BD18_1411061822_ims.csv	p27	0.88013	30.856	13.9487	1523	62
BD18_1411061822_ims.csv	p30	0.91787	27.799	18.8349	1588	56
BD18_1411061822_ims.csv	p32	0.76168	27.362	13.6097	1319	55
BD18_1411061822_ims.csv	p33	0.68737	32.354	14.7256	1191	65
BD18_1411061822_ims.csv	p35	0.64382	31.387	299.773	1116	63
BD18_1411061822_ims.csv	p37	0.62524	57.689	10.1716	1084	116
BD18_1411061822_ims.csv	p41	0.44758	50.747	18.3654	778	102
BD18_1411061822_ims.csv	p43	0.44758	38.766	19.9431	778	78
BD18_1411061822_ims.csv	p47	0.44758	63.679	12.1802	778	128
BD18_1411061822_ims.csv	p48	0.62524	73.07	10.2331	1084	147
BD18_1411061822_ims.csv	p56	0.47893	52.26	16.9724	832	105
BD18_1411061822_ims.csv	p63	0.47893	78.561	16.7798	832	158
BD18_1411061822_ims.csv	p64	0.60783	73.601	26.1676	1054	148
BD18_1411061822_ims.csv	p65	0.60725	58.219	21.1498	1053	117
BD18_1411061822_ims.csv	p66	0.60725	90.027	97.8912	1053	181
BD18_1411061822_ims.csv	p70	1.02121	94.489	40.9118	1766	190
BD18_1411061822_ims.csv	p76	1.0456	94.489	32.4195	1808	190
BD18_1411061822_ims.csv	p81	1.03398	96.517	36.0889	1788	194
BD18_1411061822_ims.csv	p83	0.96141	94.489	51.7313	1663	190
BD18_1411061822_ims.csv	p85	1.01657	96.517	42.1259	1758	194
BD18_1411061822_ims.csv	p86	1.05663	94.489	28.4349	1827	190
BD18_1411061822_ims.csv	p91	0.98115	94.489	64.2536	1697	190
BD18_1411061822_ims.csv	p92	1.06534	96.517	26.5702	1842	194
BD18_1411061822_ims.csv	p97	0.99508	95.987	51.6571	1721	193
BD18_1411061822_ims.csv	p100	1.11062	93.959	21.0374	1920	189
BD18_1411061822_ims.csv	p104	1.00786	95.987	45.6324	1743	193
BD18_1411061822_ims.csv	p107	1.14372	96.517	50.7177	1977	194
BD18_1411061822_ims.csv	p108	0.90741	98.03	15.3462	1570	197
BD18_1411061822_ims.csv	p111	1.04908	96.517	30.7017	1814	194
BD18_1411061822_ims.csv	p112	0.94864	99.45	50.3748	1641	200
BD18_1411061822_ims.csv	p114	0.9678	99.45	51.7007	1674	200
BD18_1411061822_ims.csv	p117	1.10133	98.467	18.9439	1904	198
BD18_1411061822_ims.csv	p121	0.90335	91.993	20.2058	1563	185
BD18_1411061822_ims.csv	p123	1.03805	99.45	34.1089	1795	200
BD18_1411061822_ims.csv	p125	1.06127	99.45	26.472	1835	200
BD18_1411061822_ims.csv	p126	1.07985	98.03	23.8684	1867	197
BD18_1411061822_ims.csv	p129	1.11759	99.45	21.3563	1932	200
BD18_1411061822_ims.csv	p131	1.12514	98.997	21.531	1945	199
BD18_1411061822_ims.csv	p133	1.02876	99.45	37.3626	1779	200
BD18_1411061822_ims.csv	p134	1.07405	98.03	24.5	1857	197
BD18_1411061822_ims.csv	p136	1.09146	98.467	20.5857	1887	198
BD18_1411061822_ims.csv	p139	1.09611	98.03	19.8551	1895	197
BD18_1411061822_ims.csv	p141	0.9556	99.45	52.1207	1653	200
BD18_1411061822_ims.csv	p144	0.92657	102.461	99.7239	1603	206
BD18_1411061822_ims.csv	p145	0.89	116.36	113.704	1540	234
BD18_1411061822_ims.csv	p146	0.6235	124.909	15.912	1081	251
BD18_1411061822_ims.csv	p163	0.47893	148.684	19.1978	832	299
BD18_1411061822_ims.csv	p169	0.60783	121.337	51.1586	1054	244
BD18_1411061822_ims.csv	p170	0.60725	141.726	30.6053	1053	285
BD18_1411061822_ims.csv	p171	0.60725	105.471	104.023	1053	212
