measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1411061849_ims.csv	p1	0.47941	0	114.646	834	0
BD18_1411061849_ims.csv	p2	0.54724	1.997	12.5922	951	4
BD18_1411061849_ims.csv	p3	0.7948	2.434	12.6486	1378	5
BD18_1411061849_ims.csv	p4	0.83886	3.978	13.6513	1454	8
BD18_1411061849_ims.csv	p5	0.74088	3.978	30.5415	1285	8
BD18_1411061849_ims.csv	p6	0.68986	3.417	65.2856	1197	7
BD18_1411061849_ims.csv	p8	0.58087	3.978	251.735	1009	8
BD18_1411061849_ims.csv	p9	0.71479	4.431	18.7912	1240	9
BD18_1411061849_ims.csv	p10	0.78146	8.955	10.325	1355	18
BD18_1411061849_ims.csv	p11	0.59826	19.438	61.1887	1039	39
BD18_1411061849_ims.csv	p12	0.54782	7.894	583.271	952	16
BD18_1411061849_ims.csv	p13	0.53564	9.922	100.682	931	20
BD18_1411061849_ims.csv	p14	0.53622	20.857	17.1704	932	42
BD18_1411061849_ims.csv	p15	0.68754	29.328	12.4596	1193	59
BD18_1411061849_ims.csv	p16	0.59826	29.328	34.5581	1039	59
BD18_1411061849_ims.csv	p17	0.64406	29.328	50.2026	1118	59
BD18_1411061849_ims.csv	p18	0.59826	37.253	24.7048	1039	75
BD18_1411061849_ims.csv	p23	0.44694	80.543	22.5791	778	162
BD18_1411061849_ims.csv	p26	0.4481	39.749	61.8655	780	80
BD18_1411061849_ims.csv	p27	0.44752	51.184	49.3619	779	103
BD18_1411061849_ims.csv	p29	0.44926	21.825	100.33	782	44
BD18_1411061849_ims.csv	p30	0.44868	32.277	76.6218	781	65
BD18_1411061849_ims.csv	p32	0.44984	15.351	113.547	783	31
BD18_1411061849_ims.csv	p33	0.45332	4.883	420.183	789	10
BD18_1411061849_ims.csv	p34	0.92525	96.455	24.7112	1603	194
BD18_1411061849_ims.csv	p35	0.73972	96.455	22.4486	1283	194
BD18_1411061849_ims.csv	p36	0.60696	96.986	67.3179	1054	195
BD18_1411061849_ims.csv	p37	0.8893	116.361	88.7654	1541	234
