measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1411061800_ims.csv	p1	0.47836	0	94.3074	832	0
BD18_1411061800_ims.csv	p2	0.5033	0	20.0039	875	0
BD18_1411061800_ims.csv	p3	0.60304	3.463	10.3455	1047	7
BD18_1411061800_ims.csv	p4	0.79441	3.463	11.7403	1377	7
BD18_1411061800_ims.csv	p5	0.58738	3.9	89.9364	1020	8
BD18_1411061800_ims.csv	p6	0.63668	2.933	16.1323	1105	6
BD18_1411061800_ims.csv	p7	0.45285	5.507	21.4429	788	11
BD18_1411061800_ims.csv	p8	0.69061	3.9	21.4961	1198	8
BD18_1411061800_ims.csv	p9	0.7109	3.9	10.033	1233	8
BD18_1411061800_ims.csv	p10	0.57927	7.909	15.3055	1006	16
BD18_1411061800_ims.csv	p11	0.49634	6.49	169.104	863	13
BD18_1411061800_ims.csv	p12	0.53519	9.438	18.4701	930	19
BD18_1411061800_ims.csv	p13	0.50794	13.432	12.5393	883	27
BD18_1411061800_ims.csv	p14	0.54795	7.457	307.755	952	15
BD18_1411061800_ims.csv	p15	0.81355	29.344	11.7032	1410	59
BD18_1411061800_ims.csv	p16	0.59782	29.344	125.074	1038	59
BD18_1411061800_ims.csv	p17	0.64305	29.344	131.627	1116	59
BD18_1411061800_ims.csv	p18	0.57695	41.231	11.8017	1002	83
BD18_1411061800_ims.csv	p19	0.5984	56.145	191.839	1039	113
BD18_1411061800_ims.csv	p20	0.96084	96.502	15.0778	1664	194
BD18_1411061800_ims.csv	p21	0.95388	96.502	15.4691	1652	194
BD18_1411061800_ims.csv	p22	0.94866	96.502	16.2191	1643	194
BD18_1411061800_ims.csv	p23	0.9794	96.502	19.4376	1696	194
BD18_1411061800_ims.csv	p24	0.92489	96.502	81.4855	1602	194
BD18_1411061800_ims.csv	p25	0.60652	97.485	112.563	1053	196
BD18_1411061800_ims.csv	p27	0.88951	116.361	19.9026	1541	234
