measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1411061839_ims.csv	p1	0.47964	0	169.455	834	0
BD18_1411061839_ims.csv	p2	0.50458	0	24.8067	877	0
BD18_1411061839_ims.csv	p3	0.58694	3.385	110.858	1019	7
BD18_1411061839_ims.csv	p4	0.63625	2.418	20.1804	1104	5
BD18_1411061839_ims.csv	p5	0.79576	2.948	23.9512	1379	6
BD18_1411061839_ims.csv	p6	0.69077	3.915	48.7974	1198	8
BD18_1411061839_ims.csv	p7	0.74066	4.898	10.4255	1284	10
BD18_1411061839_ims.csv	p8	0.58288	7.94	11.4826	1012	16
BD18_1411061839_ims.csv	p9	0.71455	5.366	15.2518	1239	11
BD18_1411061839_ims.csv	p10	0.49704	6.973	97.7887	864	14
BD18_1411061839_ims.csv	p11	0.54866	7.94	189.178	953	16
BD18_1411061839_ims.csv	p12	0.50922	12.838	11.8008	885	26
BD18_1411061839_ims.csv	p13	0.53648	8.392	54.6864	932	17
BD18_1411061839_ims.csv	p16	0.49008	24.304	12.4021	852	49
BD18_1411061839_ims.csv	p17	0.44831	24.757	76.5281	780	50
BD18_1411061839_ims.csv	p18	0.45295	5.366	342.728	788	11
BD18_1411061839_ims.csv	p19	0.87058	28.75	14.7554	1508	58
BD18_1411061839_ims.csv	p20	0.7714	28.314	12.6134	1337	57
BD18_1411061839_ims.csv	p22	0.90017	28.314	12.7878	1559	57
BD18_1411061839_ims.csv	p23	0.79112	28.314	15.8664	1371	57
BD18_1411061839_ims.csv	p26	0.80562	29.749	16.0102	1396	60
BD18_1411061839_ims.csv	p27	0.8178	29.749	18.8005	1417	60
BD18_1411061839_ims.csv	p28	0.8468	29.281	441.292	1467	59
BD18_1411061839_ims.csv	p30	0.87522	28.75	14.8221	1516	58
BD18_1411061839_ims.csv	p31	0.90481	28.75	12.0434	1567	58
BD18_1411061839_ims.csv	p33	0.71919	27.846	18.3055	1247	56
BD18_1411061839_ims.csv	p34	0.76038	28.314	18.5794	1318	57
BD18_1411061839_ims.csv	p36	0.78474	28.314	19.9277	1360	57
BD18_1411061839_ims.csv	p38	0.87987	28.75	16.434	1524	58
BD18_1411061839_ims.csv	p39	0.91873	28.75	21.981	1591	58
BD18_1411061839_ims.csv	p41	0.68729	27.846	33.5304	1192	56
BD18_1411061839_ims.csv	p43	0.64379	28.314	350.826	1117	57
BD18_1411061839_ims.csv	p44	0.68961	58.11	17.3119	1196	117
BD18_1411061839_ims.csv	p47	0.44715	63.117	25.8421	778	127
BD18_1411061839_ims.csv	p48	0.44773	35.724	50.4948	779	72
BD18_1411061839_ims.csv	p51	0.44657	76.518	19.7474	777	154
BD18_1411061839_ims.csv	p53	0.44715	43.726	44.1741	778	88
BD18_1411061839_ims.csv	p67	0.48022	49.218	14.9557	835	99
BD18_1411061839_ims.csv	p71	0.48022	64.568	15.9528	835	130
BD18_1411061839_ims.csv	p79	0.48022	79.981	20.1836	835	161
BD18_1411061839_ims.csv	p88	0.49008	49.218	18.3465	852	99
BD18_1411061839_ims.csv	p93	0.49008	69.108	19.2107	852	139
BD18_1411061839_ims.csv	p97	0.49008	78.483	22.2354	852	158
BD18_1411061839_ims.csv	p101	0.7395	90.917	11.6944	1282	183
BD18_1411061839_ims.csv	p104	1.04634	95.425	28.3003	1811	192
BD18_1411061839_ims.csv	p105	1.0417	95.425	29.187	1803	192
BD18_1411061839_ims.csv	p108	1.11478	95.425	18.4925	1929	192
BD18_1411061839_ims.csv	p109	1.12058	95.425	19.0188	1939	192
BD18_1411061839_ims.csv	p111	1.06548	95.955	23.5658	1844	193
BD18_1411061839_ims.csv	p112	1.07998	96.423	20.5808	1869	194
BD18_1411061839_ims.csv	p114	0.90655	93.397	18.344	1570	188
BD18_1411061839_ims.csv	p115	1.03764	97.375	30.7261	1796	196
BD18_1411061839_ims.csv	p119	0.95295	95.425	49.4719	1650	192
BD18_1411061839_ims.csv	p121	1.10318	96.938	17.245	1909	195
BD18_1411061839_ims.csv	p122	1.0562	97.375	25.7944	1828	196
BD18_1411061839_ims.csv	p125	0.94889	95.425	50.0714	1643	192
BD18_1411061839_ims.csv	p127	1.05156	97.375	26.6638	1820	196
BD18_1411061839_ims.csv	p129	1.14204	95.425	44.6633	1976	192
BD18_1411061839_ims.csv	p131	1.0707	97.375	22.5446	1853	196
BD18_1411061839_ims.csv	p133	1.08868	97.375	19.2624	1884	196
BD18_1411061839_ims.csv	p135	1.09564	97.375	17.4083	1896	196
BD18_1411061839_ims.csv	p136	0.96049	97.375	48.8563	1663	196
BD18_1411061839_ims.csv	p138	1.01327	97.375	40.2703	1754	196
BD18_1411061839_ims.csv	p140	0.98021	95.425	59.9125	1697	192
BD18_1411061839_ims.csv	p141	0.60725	102.929	74.0982	1054	207
BD18_1411061839_ims.csv	p143	0.92569	100.885	98.5046	1603	203
BD18_1411061839_ims.csv	p144	0.88915	116.329	87.0399	1540	234
BD18_1411061839_ims.csv	p158	0.48022	148.2	29.3389	835	298
BD18_1411061839_ims.csv	p169	0.49008	148.637	27.2676	852	299
