measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1411061832_ims.csv	p1	0.47883	0	139.177	833	0
BD18_1411061832_ims.csv	p2	0.50318	0	22.7626	875	0
BD18_1411061832_ims.csv	p3	0.63652	2.933	31.9194	1105	6
BD18_1411061832_ims.csv	p4	0.79538	3.463	19.4609	1379	7
BD18_1411061832_ims.csv	p5	0.58724	3.463	80.7244	1020	7
BD18_1411061832_ims.csv	p6	0.71421	4.961	11.6005	1239	10
BD18_1411061832_ims.csv	p7	0.69044	3.9	29.8865	1198	8
BD18_1411061832_ims.csv	p8	0.58261	7.987	12.5233	1012	16
BD18_1411061832_ims.csv	p9	0.4968	7.004	134.587	864	14
BD18_1411061832_ims.csv	p10	0.5484	7.457	170.843	953	15
BD18_1411061832_ims.csv	p11	0.53622	8.424	41.1339	932	17
BD18_1411061832_ims.csv	p12	0.51419	21.84	27.5645	894	44
BD18_1411061832_ims.csv	p13	0.57681	22.823	10.0191	1002	46
BD18_1411061832_ims.csv	p14	0.44752	25.397	55.4529	779	51
BD18_1411061832_ims.csv	p15	0.45274	5.507	183.309	788	11
BD18_1411061832_ims.csv	p16	0.76987	29.343	13.3517	1335	59
BD18_1411061832_ims.csv	p17	0.79074	29.343	16.1188	1371	59
BD18_1411061832_ims.csv	p18	0.80176	29.343	14.2997	1390	59
BD18_1411061832_ims.csv	p19	0.71769	28.813	19.5698	1245	58
BD18_1411061832_ims.csv	p20	0.79654	29.343	14.0102	1381	59
BD18_1411061832_ims.csv	p21	0.80871	29.343	16.3919	1402	59
BD18_1411061832_ims.csv	p22	0.86727	29.343	15.1707	1503	59
BD18_1411061832_ims.csv	p23	0.76059	29.343	20.3228	1319	59
BD18_1411061832_ims.csv	p24	0.78436	29.343	17.9014	1360	59
BD18_1411061832_ims.csv	p25	0.81857	29.343	17.8961	1419	59
BD18_1411061832_ims.csv	p27	0.8464	29.343	249.406	1467	59
BD18_1411061832_ims.csv	p28	0.87887	29.343	17.8673	1523	59
BD18_1411061832_ims.csv	p29	0.898	29.343	13.3118	1556	59
BD18_1411061832_ims.csv	p30	0.91655	29.343	24.0684	1588	59
BD18_1411061832_ims.csv	p31	0.68638	28.329	33.8956	1191	57
BD18_1411061832_ims.csv	p32	0.6429	29.343	402.328	1116	59
BD18_1411061832_ims.csv	p36	0.44752	57.205	16.932	779	115
BD18_1411061832_ims.csv	p38	0.44752	47.736	26.0823	779	96
BD18_1411061832_ims.csv	p45	0.44752	33.321	37.3341	779	67
BD18_1411061832_ims.csv	p47	1.04468	94.988	30.3913	1809	191
BD18_1411061832_ims.csv	p48	1.07251	94.988	23.2419	1857	191
BD18_1411061832_ims.csv	p49	1.12469	95.519	19.5836	1947	192
BD18_1411061832_ims.csv	p51	1.02207	95.519	38.441	1770	192
BD18_1411061832_ims.csv	p53	0.95481	95.519	52.2777	1654	192
BD18_1411061832_ims.csv	p55	1.01627	96.938	40.3237	1760	195
BD18_1411061832_ims.csv	p56	0.96467	96.938	52.0539	1671	195
BD18_1411061832_ims.csv	p59	0.9409	94.988	51.7839	1630	191
BD18_1411061832_ims.csv	p61	0.95829	96.938	51.5966	1660	195
BD18_1411061832_ims.csv	p62	1.0841	96.501	21.2105	1877	194
BD18_1411061832_ims.csv	p63	1.10613	96.938	17.9661	1915	195
BD18_1411061832_ims.csv	p64	1.05221	96.938	27.9025	1822	195
BD18_1411061832_ims.csv	p65	1.09222	97.484	19.5086	1891	196
BD18_1411061832_ims.csv	p67	1.11715	96.938	19.4982	1934	195
BD18_1411061832_ims.csv	p69	1.09976	96.938	18.2337	1904	195
BD18_1411061832_ims.csv	p71	1.14092	96.938	48.0731	1975	195
BD18_1411061832_ims.csv	p72	1.05859	96.501	25.9645	1833	194
BD18_1411061832_ims.csv	p76	1.11251	96.938	20.13	1926	195
BD18_1411061832_ims.csv	p78	1.03946	96.938	31.6905	1800	195
BD18_1411061832_ims.csv	p79	1.08004	96.501	21.6683	1870	194
BD18_1411061832_ims.csv	p81	0.97974	96.938	62.7102	1697	195
BD18_1411061832_ims.csv	p83	0.94728	94.988	51.4441	1641	191
BD18_1411061832_ims.csv	p85	0.90264	100.511	18.048	1564	202
BD18_1411061832_ims.csv	p86	0.92467	100.963	105.217	1602	203
BD18_1411061832_ims.csv	p88	0.88872	116.392	84.4158	1540	234
BD18_1411061832_ims.csv	p90	0.60696	120.401	14.3566	1054	242
BD18_1411061832_ims.csv	p93	0.60696	102.913	91.0573	1054	207
