measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1411061816_ims.csv	p1	0.4794	0	114.688	833	0
BD18_1411061816_ims.csv	p2	0.5032	0	19.4488	874	0
BD18_1411061816_ims.csv	p3	0.79633	3.931	20.2156	1379	8
BD18_1411061816_ims.csv	p4	0.58795	3.931	57.3734	1020	8
BD18_1411061816_ims.csv	p5	0.63612	2.948	52.6932	1103	6
BD18_1411061816_ims.csv	p6	0.69069	3.931	19.5463	1197	8
BD18_1411061816_ims.csv	p7	0.4527	5.99	71.8287	787	12
BD18_1411061816_ims.csv	p8	0.49739	6.427	113.988	864	13
BD18_1411061816_ims.csv	p9	0.54906	7.956	134.918	953	16
BD18_1411061816_ims.csv	p10	0.53745	7.956	42.2813	933	16
BD18_1411061816_ims.csv	p11	0.509	10.888	29.8526	884	22
BD18_1411061816_ims.csv	p12	0.51133	21.387	12.0996	888	43
BD18_1411061816_ims.csv	p13	0.51481	21.824	14.625	894	44
BD18_1411061816_ims.csv	p14	0.57866	22.822	13.9192	1004	46
BD18_1411061816_ims.csv	p15	0.44747	14.898	31.1607	778	30
BD18_1411061816_ims.csv	p16	0.44689	24.772	20.9379	777	50
BD18_1411061816_ims.csv	p18	0.71797	28.329	14.4879	1244	57
BD18_1411061816_ims.csv	p19	0.77485	28.766	11.7327	1342	58
BD18_1411061816_ims.csv	p20	0.80678	29.312	14.7549	1397	59
BD18_1411061816_ims.csv	p21	0.90488	29.312	13.4675	1566	59
BD18_1411061816_ims.csv	p22	0.7824	29.312	15.5969	1355	59
BD18_1411061816_ims.csv	p23	0.78878	28.766	15.5813	1366	58
BD18_1411061816_ims.csv	p24	0.7615	28.766	19.4857	1319	58
BD18_1411061816_ims.csv	p25	0.79575	29.312	13.8362	1378	59
BD18_1411061816_ims.csv	p26	0.80213	29.312	13.943	1389	59
BD18_1411061816_ims.csv	p27	0.81781	29.312	19.1527	1416	59
BD18_1411061816_ims.csv	p28	0.82129	29.842	19.7968	1422	60
BD18_1411061816_ims.csv	p29	0.84741	29.312	305.515	1467	59
BD18_1411061816_ims.csv	p30	0.8805	29.312	20.7783	1524	59
BD18_1411061816_ims.csv	p31	0.89907	29.842	16.2556	1556	60
BD18_1411061816_ims.csv	p32	0.91765	29.312	22.3349	1588	59
BD18_1411061816_ims.csv	p34	0.68662	28.329	20.1297	1190	57
BD18_1411061816_ims.csv	p35	0.64367	29.312	402.35	1116	59
BD18_1411061816_ims.csv	p37	0.44689	34.288	13.7279	777	69
BD18_1411061816_ims.csv	p45	1.05638	95.971	23.1475	1827	193
BD18_1411061816_ims.csv	p46	1.06102	95.971	22.1485	1835	193
BD18_1411061816_ims.csv	p47	1.04651	96.938	25.7496	1810	195
BD18_1411061816_ims.csv	p48	1.09294	96.408	17.2005	1890	194
BD18_1411061816_ims.csv	p49	1.01923	96.408	34.9804	1763	194
BD18_1411061816_ims.csv	p50	1.03548	96.938	29.2489	1791	195
BD18_1411061816_ims.csv	p51	1.07031	96.938	20.7002	1851	195
BD18_1411061816_ims.csv	p54	1.1121	96.408	17.4932	1923	194
BD18_1411061816_ims.csv	p56	0.95886	96.938	48.1998	1659	195
BD18_1411061816_ims.csv	p57	0.9635	96.938	47.7415	1667	195
BD18_1411061816_ims.csv	p58	1.01342	96.938	36.6649	1753	195
BD18_1411061816_ims.csv	p59	1.07785	96.938	19.0958	1864	195
BD18_1411061816_ims.csv	p60	1.0854	96.938	18.4042	1877	195
BD18_1411061816_ims.csv	p61	1.09817	97.469	16.6611	1899	196
BD18_1411061816_ims.csv	p62	0.98034	96.938	57.5441	1696	195
BD18_1411061816_ims.csv	p64	1.02445	96.938	32.6007	1772	195
BD18_1411061816_ims.csv	p65	1.05173	96.938	24.617	1819	195
BD18_1411061816_ims.csv	p66	1.03025	96.408	30.5274	1782	194
BD18_1411061816_ims.csv	p67	1.1179	96.938	17.3525	1933	195
BD18_1411061816_ims.csv	p69	1.00704	96.938	38.555	1742	195
BD18_1411061816_ims.csv	p71	1.14286	96.938	41.4792	1976	195
BD18_1411061816_ims.csv	p73	0.95073	97.469	48.396	1645	196
BD18_1411061816_ims.csv	p74	0.92577	99.419	105.166	1602	200
BD18_1411061816_ims.csv	p76	0.6071	101.93	91.4764	1053	205
BD18_1411061816_ims.csv	p77	0.89036	116.345	77.728	1541	234
