measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1411061842_ims.csv	p1	0.47941	0	166.768	834	0
BD18_1411061842_ims.csv	p2	0.50376	0	29.3463	876	0
BD18_1411061842_ims.csv	p3	0.79654	3.01	18.9573	1381	6
BD18_1411061842_ims.csv	p4	0.83886	3.993	10.6243	1454	8
BD18_1411061842_ims.csv	p5	0.58145	4.539	169.649	1010	9
BD18_1411061842_ims.csv	p6	0.74204	4.539	18.0449	1287	9
BD18_1411061842_ims.csv	p7	0.69044	3.993	59.1534	1198	8
BD18_1411061842_ims.csv	p8	0.71479	4.992	17.8699	1240	10
BD18_1411061842_ims.csv	p10	0.49738	6.942	69.2715	865	14
BD18_1411061842_ims.csv	p11	0.5484	8.002	252.136	953	16
BD18_1411061842_ims.csv	p12	0.53622	8.533	79.0484	932	17
BD18_1411061842_ims.csv	p13	0.44868	24.928	95.8138	781	50
BD18_1411061842_ims.csv	p14	0.45274	5.522	470.778	788	11
BD18_1411061842_ims.csv	p16	0.77219	28.407	11.4297	1339	57
BD18_1411061842_ims.csv	p17	0.88118	28.407	12.5173	1527	57
BD18_1411061842_ims.csv	p18	0.90032	27.955	11.5202	1560	56
BD18_1411061842_ims.csv	p20	0.7919	28.407	14.578	1373	57
BD18_1411061842_ims.csv	p22	0.78378	28.407	18.3359	1359	57
BD18_1411061842_ims.csv	p24	0.79828	28.407	14.4398	1384	57
BD18_1411061842_ims.csv	p26	0.80697	28.938	14.388	1399	58
BD18_1411061842_ims.csv	p27	0.81277	28.938	18.3893	1409	58
BD18_1411061842_ims.csv	p28	0.8464	29.374	548.162	1467	59
BD18_1411061842_ims.csv	p30	0.87481	28.407	13.4249	1516	57
BD18_1411061842_ims.csv	p33	0.76117	28.407	17.3062	1320	57
BD18_1411061842_ims.csv	p35	0.91713	28.407	19.5415	1589	57
BD18_1411061842_ims.csv	p37	0.71827	27.955	20.8056	1246	56
BD18_1411061842_ims.csv	p39	0.68696	27.409	42.3703	1192	55
BD18_1411061842_ims.csv	p42	0.64348	27.955	297.451	1117	56
BD18_1411061842_ims.csv	p46	0.4481	76.658	27.6911	780	154
BD18_1411061842_ims.csv	p49	0.4481	36.379	63.3937	780	73
BD18_1411061842_ims.csv	p52	0.4481	62.228	40.7848	780	125
BD18_1411061842_ims.csv	p54	0.73856	90.105	16.1298	1281	181
BD18_1411061842_ims.csv	p56	0.60638	72.664	13.0576	1053	146
BD18_1411061842_ims.csv	p57	0.60638	90.105	82.7478	1053	181
BD18_1411061842_ims.csv	p62	1.10787	94.021	17.2298	1918	189
BD18_1411061842_ims.csv	p64	1.0957	94.021	17.2815	1897	189
BD18_1411061842_ims.csv	p68	0.95018	93.49	46.1864	1646	188
BD18_1411061842_ims.csv	p71	1.05048	95.534	26.3965	1819	192
BD18_1411061842_ims.csv	p72	0.95481	94.021	47.2984	1654	189
BD18_1411061842_ims.csv	p77	1.08932	96.501	18.341	1886	194
BD18_1411061842_ims.csv	p82	0.9983	97.032	44.8061	1729	195
BD18_1411061842_ims.csv	p83	1.12121	96.064	18.9962	1941	193
BD18_1411061842_ims.csv	p85	1.0812	97.578	19.7046	1872	196
BD18_1411061842_ims.csv	p87	1.11251	97.578	19.0278	1926	196
BD18_1411061842_ims.csv	p90	1.11599	95.534	18.7674	1932	192
BD18_1411061842_ims.csv	p92	0.95887	97.578	47.5203	1661	196
BD18_1411061842_ims.csv	p93	1.0354	97.578	30.8835	1793	196
BD18_1411061842_ims.csv	p94	1.02555	97.578	35.0088	1776	196
BD18_1411061842_ims.csv	p95	1.10265	98.483	16.5124	1909	198
BD18_1411061842_ims.csv	p96	1.0841	98.03	18.7669	1877	197
BD18_1411061842_ims.csv	p98	0.96525	93.49	47.195	1672	188
BD18_1411061842_ims.csv	p107	1.06497	97.578	23.3458	1844	196
BD18_1411061842_ims.csv	p112	1.05685	95.082	24.3638	1830	191
BD18_1411061842_ims.csv	p113	1.05975	97.578	23.5141	1835	196
BD18_1411061842_ims.csv	p114	1.07425	97.578	21.8234	1860	196
BD18_1411061842_ims.csv	p117	1.1415	97.578	45.0636	1976	196
BD18_1411061842_ims.csv	p119	0.90669	101.072	18.3007	1571	203
BD18_1411061842_ims.csv	p123	0.98148	95.534	57.9866	1700	192
BD18_1411061842_ims.csv	p128	0.92467	101.509	93.7495	1602	204
BD18_1411061842_ims.csv	p129	0.8893	116.454	76.6452	1541	234
BD18_1411061842_ims.csv	p135	0.60638	137.311	21.887	1053	276
BD18_1411061842_ims.csv	p138	0.60638	120.385	34.6629	1053	242
BD18_1411061842_ims.csv	p141	0.60638	104.021	87.92	1053	209
