measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1410161019_ims.csv	p1	0.50351	0	24.0763	865	0
BD18_1410161019_ims.csv	p2	0.81458	3.51	10.461	1395	7
BD18_1410161019_ims.csv	p3	0.79404	3.51	35.3697	1360	7
BD18_1410161019_ims.csv	p4	0.5892	3.51	67.6708	1011	7
BD18_1410161019_ims.csv	p5	0.68898	3.51	60.361	1181	7
BD18_1410161019_ims.csv	p6	0.7195	2.979	11.8281	1233	6
BD18_1410161019_ims.csv	p7	0.49823	7.472	40.6186	856	15
BD18_1410161019_ims.csv	p8	0.54695	7.472	92.7678	939	15
BD18_1410161019_ims.csv	p9	0.45245	10.467	32.6391	778	21
BD18_1410161019_ims.csv	p10	0.45539	5.975	84.578	783	12
BD18_1410161019_ims.csv	p12	0.47886	15.974	45.6106	823	32
BD18_1410161019_ims.csv	p14	0.47886	24.429	44.7974	823	49
BD18_1410161019_ims.csv	p15	0.47886	0	128.495	823	0
BD18_1410161019_ims.csv	p16	0.75882	26.348	11.4988	1300	53
BD18_1410161019_ims.csv	p17	0.87092	27.315	19.0415	1491	55
BD18_1410161019_ims.csv	p18	0.88912	27.315	13.6852	1522	55
BD18_1410161019_ims.csv	p20	0.8762	27.315	20.2736	1500	55
BD18_1410161019_ims.csv	p23	0.89616	31.371	15.684	1534	63
BD18_1410161019_ims.csv	p24	0.81282	31.371	13.907	1392	63
BD18_1410161019_ims.csv	p25	0.91553	27.315	27.3243	1567	55
BD18_1410161019_ims.csv	p27	0.80225	31.371	12.9782	1374	63
BD18_1410161019_ims.csv	p31	0.88149	27.315	19.0257	1509	55
BD18_1410161019_ims.csv	p33	0.78641	31.886	20.4392	1347	64
BD18_1410161019_ims.csv	p36	0.8451	28.922	723.331	1447	58
BD18_1410161019_ims.csv	p38	0.64613	31.886	195.137	1108	64
BD18_1410161019_ims.csv	p46	0.47886	52.26	54.4224	823	105
BD18_1410161019_ims.csv	p48	0.47886	62.712	55.6942	823	126
BD18_1410161019_ims.csv	p56	0.47886	79.123	55.2258	823	159
BD18_1410161019_ims.csv	p65	1.01002	93.537	49.1795	1728	188
BD18_1410161019_ims.csv	p66	1.01941	95.565	45.0238	1744	192
BD18_1410161019_ims.csv	p68	1.06636	93.537	26.4592	1824	188
BD18_1410161019_ims.csv	p69	1.08632	95.565	21.6506	1858	192
BD18_1410161019_ims.csv	p71	1.03526	95.035	37.8056	1771	191
BD18_1410161019_ims.csv	p74	1.04113	95.565	35.6052	1781	192
BD18_1410161019_ims.csv	p77	1.0781	93.537	23.596	1844	188
BD18_1410161019_ims.csv	p79	0.95896	93.537	57.7681	1641	188
BD18_1410161019_ims.csv	p82	1.09747	97.047	19.9982	1877	195
BD18_1410161019_ims.csv	p83	1.12388	97.484	21.979	1922	196
BD18_1410161019_ims.csv	p86	1.10921	98.015	21.0233	1897	197
BD18_1410161019_ims.csv	p91	0.94429	93.023	57.1777	1616	187
BD18_1410161019_ims.csv	p92	0.9079	100.994	26.0551	1554	203
BD18_1410161019_ims.csv	p96	0.90085	92.04	27.3473	1542	185
BD18_1410161019_ims.csv	p99	1.13914	97.047	36.0669	1948	195
BD18_1410161019_ims.csv	p100	1.07517	98.015	24.2443	1839	197
BD18_1410161019_ims.csv	p102	1.11567	95.565	22.6272	1908	192
BD18_1410161019_ims.csv	p105	1.04524	98.545	32.9659	1788	198
BD18_1410161019_ims.csv	p106	0.92551	101.525	85.6388	1584	204
BD18_1410161019_ims.csv	p110	0.95133	93.023	56.4647	1628	187
BD18_1410161019_ims.csv	p114	0.97833	93.537	74.3762	1674	188
BD18_1410161019_ims.csv	p116	0.88794	115.97	35.9759	1520	233
BD18_1410161019_ims.csv	p129	0.47886	146.796	62.4415	823	295
