measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1411061753_ims.csv	p1	0.47882	0	115.217	832	0
BD18_1411061753_ims.csv	p2	0.79633	3.479	16.2297	1379	7
BD18_1411061753_ims.csv	p3	0.69069	3.916	35.0553	1197	8
BD18_1411061753_ims.csv	p4	0.4527	5.507	12.0503	787	11
BD18_1411061753_ims.csv	p5	0.58795	3.916	123.464	1020	8
BD18_1411061753_ims.csv	p6	0.58214	7.488	17.9781	1010	15
BD18_1411061753_ims.csv	p7	0.71216	4.446	11.3104	1234	9
BD18_1411061753_ims.csv	p9	0.75802	7.488	12.0756	1313	15
BD18_1411061753_ims.csv	p10	0.49681	6.505	166.236	863	13
BD18_1411061753_ims.csv	p11	0.54847	7.488	356.203	952	15
BD18_1411061753_ims.csv	p12	0.5357	9.969	15.542	930	20
BD18_1411061753_ims.csv	p13	0.509	12.449	25.7079	884	25
BD18_1411061753_ims.csv	p14	0.78414	27.831	14.3569	1358	56
BD18_1411061753_ims.csv	p15	0.81026	28.361	16.5101	1403	57
BD18_1411061753_ims.csv	p16	0.77543	27.831	12.0047	1343	56
BD18_1411061753_ims.csv	p18	0.87992	28.361	13.6426	1523	57
BD18_1411061753_ims.csv	p20	0.79401	27.831	12.4955	1375	56
BD18_1411061753_ims.csv	p21	0.84683	29.328	548.924	1466	59
BD18_1411061753_ims.csv	p22	0.90778	30.327	10.2785	1571	61
BD18_1411061753_ims.csv	p24	0.91765	28.361	19.929	1588	57
BD18_1411061753_ims.csv	p25	0.71739	27.378	15.9428	1243	55
BD18_1411061753_ims.csv	p28	0.76092	27.831	16.6723	1318	56
BD18_1411061753_ims.csv	p32	0.79981	28.361	12.7719	1385	57
BD18_1411061753_ims.csv	p35	0.81549	28.361	18.7293	1412	57
BD18_1411061753_ims.csv	p36	0.82303	28.891	20.4011	1425	58
BD18_1411061753_ims.csv	p37	0.87469	30.327	14.149	1514	61
BD18_1411061753_ims.csv	p39	0.89849	27.831	18.2452	1555	56
BD18_1411061753_ims.csv	p41	0.64309	27.831	341.487	1115	56
BD18_1411061753_ims.csv	p42	0.60652	58.173	12.7826	1052	117
BD18_1411061753_ims.csv	p44	0.60652	74.178	15.5039	1052	149
BD18_1411061753_ims.csv	p48	1.10281	94.552	18.4044	1907	190
BD18_1411061753_ims.csv	p49	0.96873	95.004	53.5704	1676	191
BD18_1411061753_ims.csv	p50	1.00936	95.535	46.0437	1746	192
BD18_1411061753_ims.csv	p51	1.01632	95.535	42.2276	1758	192
BD18_1411061753_ims.csv	p52	1.04128	95.535	32.7087	1801	192
BD18_1411061753_ims.csv	p54	0.95247	95.004	52.6472	1648	191
BD18_1411061753_ims.csv	p55	1.06856	95.535	25.7133	1848	192
BD18_1411061753_ims.csv	p56	1.08946	95.535	21.1192	1884	192
BD18_1411061753_ims.csv	p57	1.10804	95.004	21.025	1916	191
BD18_1411061753_ims.csv	p59	1.04825	96.954	31.1303	1813	195
BD18_1411061753_ims.csv	p61	1.05638	96.954	30.3087	1827	195
BD18_1411061753_ims.csv	p63	1.09643	95.004	20.4111	1896	191
BD18_1411061753_ims.csv	p64	1.12545	96.954	21.341	1946	195
BD18_1411061753_ims.csv	p65	1.0349	95.535	35.6633	1790	192
BD18_1411061753_ims.csv	p68	1.08192	95.004	23.2661	1871	191
BD18_1411061753_ims.csv	p69	0.98034	95.535	64.4249	1696	192
BD18_1411061753_ims.csv	p71	1.02619	96.954	38.8266	1775	195
BD18_1411061753_ims.csv	p72	0.89965	92.508	12.8895	1557	186
BD18_1411061753_ims.csv	p75	0.94667	98.92	52.1291	1638	199
BD18_1411061753_ims.csv	p77	0.9635	96.954	52.8669	1667	195
BD18_1411061753_ims.csv	p79	1.12081	97.485	21.2327	1938	196
BD18_1411061753_ims.csv	p82	1.01981	97.485	42.1475	1764	196
BD18_1411061753_ims.csv	p85	1.11384	95.004	21.3322	1926	191
BD18_1411061753_ims.csv	p89	0.95596	95.535	53.0681	1654	192
BD18_1411061753_ims.csv	p91	1.1417	95.535	51.7655	1974	192
BD18_1411061753_ims.csv	p92	0.92519	101.51	104.749	1601	204
BD18_1411061753_ims.csv	p93	0.88978	115.862	26.6379	1540	233
BD18_1411061753_ims.csv	p94	0.60652	135.767	22.0251	1052	273
BD18_1411061753_ims.csv	p100	0.60652	103.912	112.442	1052	209
