measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1411061852_ims.csv	p1	0.47883	0	110.632	833	0
BD18_1411061852_ims.csv	p2	0.50434	0	16.9773	877	0
BD18_1411061852_ims.csv	p3	0.7948	2.496	11.1295	1378	5
BD18_1411061852_ims.csv	p4	0.83886	3.994	15.3391	1454	8
BD18_1411061852_ims.csv	p5	0.49738	6.958	33.4549	865	14
BD18_1411061852_ims.csv	p6	0.7403	3.994	36.6857	1284	8
BD18_1411061852_ims.csv	p8	0.58087	3.994	271.628	1009	8
BD18_1411061852_ims.csv	p9	0.68986	3.027	64.0981	1197	6
BD18_1411061852_ims.csv	p10	0.71479	4.977	18.4844	1240	10
BD18_1411061852_ims.csv	p11	0.5484	7.956	155.814	953	16
BD18_1411061852_ims.csv	p12	0.5368	8.487	81.3156	933	17
BD18_1411061852_ims.csv	p13	0.59826	19.875	15.4452	1039	40
BD18_1411061852_ims.csv	p14	0.57681	22.901	11.4326	1002	46
BD18_1411061852_ims.csv	p15	0.84002	29.344	16.9429	1456	59
BD18_1411061852_ims.csv	p16	0.65855	29.344	12.1117	1143	59
BD18_1411061852_ims.csv	p17	0.81451	29.344	23.7673	1412	59
BD18_1411061852_ims.csv	p18	0.8348	29.344	15.9551	1447	59
BD18_1411061852_ims.csv	p19	0.84466	29.344	17.3655	1464	59
BD18_1411061852_ims.csv	p20	0.85394	29.344	12.5511	1480	59
BD18_1411061852_ims.csv	p21	0.59826	29.344	128.177	1039	59
BD18_1411061852_ims.csv	p22	0.64406	29.344	159.046	1118	59
BD18_1411061852_ims.csv	p23	0.68696	29.344	33.5934	1192	59
BD18_1411061852_ims.csv	p24	0.59826	37.347	12.4816	1039	75
BD18_1411061852_ims.csv	p25	0.59884	55.755	68.2617	1040	112
BD18_1411061852_ims.csv	p27	0.44868	25.397	114.175	781	51
BD18_1411061852_ims.csv	p29	0.44868	60.216	42.369	781	121
BD18_1411061852_ims.csv	p34	0.44868	32.823	87.3514	781	66
BD18_1411061852_ims.csv	p35	0.45332	4.977	470.609	789	10
BD18_1411061852_ims.csv	p36	0.92525	96.549	28.0933	1603	194
BD18_1411061852_ims.csv	p37	0.73972	96.018	24.5699	1283	193
BD18_1411061852_ims.csv	p38	0.60696	96.549	68.5762	1054	194
BD18_1411061852_ims.csv	p39	0.8893	116.47	77.2762	1541	234
