measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1411061859_ims.csv	p1	0.47952	0	132.514	834	0
BD18_1411061859_ims.csv	p2	0.50562	0	19.3318	879	0
BD18_1411061859_ims.csv	p3	0.74048	4.024	34.9339	1284	8
BD18_1411061859_ims.csv	p4	0.84022	4.024	15.248	1456	8
BD18_1411061859_ims.csv	p5	0.49808	6.505	18.3902	866	13
BD18_1411061859_ims.csv	p6	0.71554	4.992	15.0314	1241	10
BD18_1411061859_ims.csv	p7	0.69003	3.026	62.3288	1197	6
BD18_1411061859_ims.csv	p9	0.581	4.024	283.874	1009	8
BD18_1411061859_ims.csv	p10	0.54795	8.018	416.918	952	16
BD18_1411061859_ims.csv	p11	0.53635	9.531	105.772	932	19
BD18_1411061859_ims.csv	p12	0.81413	28.922	42.6412	1411	58
BD18_1411061859_ims.csv	p13	0.84196	28.922	28.5943	1459	58
BD18_1411061859_ims.csv	p14	0.85472	28.922	21.0256	1481	58
BD18_1411061859_ims.csv	p15	0.68713	28.922	40.2463	1192	58
BD18_1411061859_ims.csv	p16	0.59782	28.922	128.983	1038	58
BD18_1411061859_ims.csv	p17	0.64421	28.922	179.407	1118	58
BD18_1411061859_ims.csv	p18	0.44879	25.443	118.927	781	51
BD18_1411061859_ims.csv	p19	0.44879	32.822	95.0871	781	66
BD18_1411061859_ims.csv	p21	0.44995	14.055	152.402	783	28
BD18_1411061859_ims.csv	p22	0.45343	4.992	448.623	789	10
BD18_1411061859_ims.csv	p23	0.83906	56.316	10.3111	1454	113
BD18_1411061859_ims.csv	p24	0.84602	56.316	10.2578	1466	113
BD18_1411061859_ims.csv	p25	0.83384	56.316	13.0666	1445	113
BD18_1411061859_ims.csv	p26	0.86284	55.785	17.2525	1495	112
BD18_1411061859_ims.csv	p27	0.70626	55.785	16.1669	1225	112
BD18_1411061859_ims.csv	p28	0.5984	56.316	462.792	1039	113
BD18_1411061859_ims.csv	p29	0.49112	81.65	19.1669	854	164
BD18_1411061859_ims.csv	p35	0.44879	63.694	44.605	781	128
BD18_1411061859_ims.csv	p38	0.99506	96.611	32.4497	1723	194
BD18_1411061859_ims.csv	p40	1.1122	96.08	11.9591	1925	193
BD18_1411061859_ims.csv	p41	0.9562	96.611	38.3909	1656	194
BD18_1411061859_ims.csv	p43	1.09364	96.611	11.2017	1893	194
BD18_1411061859_ims.csv	p44	1.08262	96.611	12.46	1874	194
BD18_1411061859_ims.csv	p45	1.02173	96.611	24.2176	1769	194
BD18_1411061859_ims.csv	p46	1.10466	96.611	11.4248	1912	194
BD18_1411061859_ims.csv	p47	1.05305	97.578	16.2839	1823	196
BD18_1411061859_ims.csv	p50	1.09886	97.047	10.9829	1902	195
BD18_1411061859_ims.csv	p51	1.04725	96.611	17.7076	1813	194
BD18_1411061859_ims.csv	p52	0.97998	96.611	45.6359	1697	194
BD18_1411061859_ims.csv	p54	1.11684	97.047	12.747	1933	195
BD18_1411061859_ims.csv	p55	1.06928	97.047	14.1666	1851	195
BD18_1411061859_ims.csv	p56	1.0774	97.047	13.7157	1865	195
BD18_1411061859_ims.csv	p57	1.12321	96.08	11.5665	1944	193
BD18_1411061859_ims.csv	p58	1.03855	96.611	19.7633	1798	194
BD18_1411061859_ims.csv	p59	1.06116	96.611	15.8381	1837	194
BD18_1411061859_ims.csv	p60	1.14177	96.611	26.4122	1976	194
BD18_1411061859_ims.csv	p61	0.95156	97.047	38.4556	1648	195
BD18_1411061859_ims.csv	p62	0.96374	96.611	38.1729	1669	194
BD18_1411061859_ims.csv	p63	0.92605	98.561	93.0377	1604	198
BD18_1411061859_ims.csv	p66	0.73932	92.523	29.3584	1282	186
BD18_1411061859_ims.csv	p67	0.60652	101.603	72.7397	1053	204
BD18_1411061859_ims.csv	p68	0.64421	109.995	13.0593	1118	221
BD18_1411061859_ims.csv	p69	0.88951	116.485	76.5622	1541	234
BD18_1411061859_ims.csv	p79	0.48126	147.794	23.5346	837	297
BD18_1411061859_ims.csv	p84	0.49112	148.777	33.8284	854	299
