measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1411061819_ims.csv	p1	0.47917	0	125.923	833	0
BD18_1411061819_ims.csv	p2	0.63582	3.011	42.3132	1103	6
BD18_1411061819_ims.csv	p3	0.79595	3.542	16.7592	1379	7
BD18_1411061819_ims.csv	p4	0.58824	3.994	61.855	1021	8
BD18_1411061819_ims.csv	p5	0.69094	3.994	15.9589	1198	8
BD18_1411061819_ims.csv	p6	0.49716	6.49	149.624	864	13
BD18_1411061819_ims.csv	p7	0.58186	8.003	16.876	1010	16
BD18_1411061819_ims.csv	p8	0.53603	8.534	31.7452	931	17
BD18_1411061819_ims.csv	p9	0.54879	7.473	203.03	953	15
BD18_1411061819_ims.csv	p10	0.50876	11.482	33.8342	884	23
BD18_1411061819_ims.csv	p11	0.59753	23.416	15.9524	1037	47
BD18_1411061819_ims.csv	p12	0.449	10.484	37.4872	781	21
BD18_1411061819_ims.csv	p13	0.45248	5.96	87.5269	787	12
BD18_1411061819_ims.csv	p15	0.81277	27.347	13.8883	1408	55
BD18_1411061819_ims.csv	p16	0.76056	31.902	11.504	1318	64
BD18_1411061819_ims.csv	p17	0.80349	31.356	10.2874	1392	63
BD18_1411061819_ims.csv	p18	0.87485	31.356	11.2219	1515	63
BD18_1411061819_ims.csv	p19	0.88008	31.356	12.504	1524	63
BD18_1411061819_ims.csv	p21	0.81916	30.92	15.9898	1419	62
BD18_1411061819_ims.csv	p22	0.82438	30.92	17.2376	1428	62
BD18_1411061819_ims.csv	p24	0.91779	27.347	16.2592	1589	55
BD18_1411061819_ims.csv	p26	0.84701	28.938	710.53	1467	58
BD18_1411061819_ims.csv	p27	0.68688	32.823	12.9816	1191	66
BD18_1411061819_ims.csv	p29	0.64452	22.433	64.1577	1118	45
BD18_1411061819_ims.csv	p30	0.64394	26.364	255.582	1117	53
BD18_1411061819_ims.csv	p31	0.64336	32.37	298.84	1116	65
BD18_1411061819_ims.csv	p33	0.90676	92.571	22.0199	1570	186
BD18_1411061819_ims.csv	p35	1.00133	94.521	45.2496	1733	190
BD18_1411061819_ims.csv	p36	1.03382	94.521	33.6496	1789	190
BD18_1411061819_ims.csv	p37	1.04543	94.521	29.7651	1809	190
BD18_1411061819_ims.csv	p41	0.90038	92.571	22.3521	1559	186
BD18_1411061819_ims.csv	p43	0.9671	96.034	51.5094	1674	193
BD18_1411061819_ims.csv	p44	1.05239	96.034	28.4396	1821	193
BD18_1411061819_ims.csv	p45	1.11853	96.034	20.7454	1935	193
BD18_1411061819_ims.csv	p46	1.01352	96.564	42.0374	1754	194
BD18_1411061819_ims.csv	p49	0.95028	96.034	49.627	1645	193
BD18_1411061819_ims.csv	p50	0.95608	96.034	50.4693	1655	193
BD18_1411061819_ims.csv	p52	0.94622	98.078	48.0813	1638	197
BD18_1411061819_ims.csv	p53	1.10286	96.034	18.8044	1908	193
BD18_1411061819_ims.csv	p57	1.02976	97.547	35.0053	1782	196
BD18_1411061819_ims.csv	p58	1.11505	96.034	21.0785	1929	193
BD18_1411061819_ims.csv	p60	0.9613	98.078	50.6863	1664	197
BD18_1411061819_ims.csv	p63	1.09822	98.078	19.3213	1900	197
BD18_1411061819_ims.csv	p67	1.06921	98.078	23.751	1850	197
BD18_1411061819_ims.csv	p68	1.07734	96.564	23.0284	1864	194
BD18_1411061819_ims.csv	p69	1.08894	97.095	19.5136	1884	195
BD18_1411061819_ims.csv	p70	1.14116	96.034	48.7799	1974	193
BD18_1411061819_ims.csv	p72	1.08372	96.034	21.3011	1875	193
BD18_1411061819_ims.csv	p73	0.98045	96.034	62.4138	1697	193
BD18_1411061819_ims.csv	p77	0.92533	101.463	101.867	1602	204
BD18_1411061819_ims.csv	p78	0.88994	116.392	145.109	1541	234
BD18_1411061819_ims.csv	p79	0.60913	124.379	17.941	1057	250
BD18_1411061819_ims.csv	p80	0.60855	103.507	87.3558	1056	208
