measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1411061806_ims.csv	p1	0.48741	0	57.7321	847	0
BD18_1411061806_ims.csv	p2	0.50366	0	15.8092	875	0
BD18_1411061806_ims.csv	p3	0.47812	0	201.087	831	0
BD18_1411061806_ims.csv	p4	0.48161	0	253.247	837	0
BD18_1411061806_ims.csv	p6	0.63365	2.387	37.087	1099	5
BD18_1411061806_ims.csv	p7	0.79614	3.448	19.6525	1379	7
BD18_1411061806_ims.csv	p8	0.58781	3.9	45.9154	1020	8
BD18_1411061806_ims.csv	p10	0.69052	3.9	18.2029	1197	8
BD18_1411061806_ims.csv	p11	0.4967	6.474	143.771	863	13
BD18_1411061806_ims.csv	p12	0.54892	7.441	202.483	953	15
BD18_1411061806_ims.csv	p13	0.53558	8.877	24.529	930	18
BD18_1411061806_ims.csv	p14	0.48161	15.881	18.6378	837	32
BD18_1411061806_ims.csv	p15	0.50946	11.809	19.9835	885	24
BD18_1411061806_ims.csv	p18	0.49031	15.881	38.2084	852	32
BD18_1411061806_ims.csv	p20	0.49031	4.431	20.7832	852	9
BD18_1411061806_ims.csv	p21	0.63771	19.36	102.757	1106	39
BD18_1411061806_ims.csv	p23	0.44853	11.357	22.6604	780	23
BD18_1411061806_ims.csv	p24	0.45201	5.928	54.2994	786	12
BD18_1411061806_ims.csv	p25	0.48161	22.324	12.4219	837	45
BD18_1411061806_ims.csv	p26	0.48741	22.324	17.7533	847	45
BD18_1411061806_ims.csv	p29	0.57736	22.854	12.3023	1002	46
BD18_1411061806_ims.csv	p30	0.47638	15.881	12.0749	828	32
BD18_1411061806_ims.csv	p31	0.47696	22.324	10.7778	829	45
BD18_1411061806_ims.csv	p32	0.60115	19.36	26.8176	1043	39
BD18_1411061806_ims.csv	p34	0.59767	19.36	31.413	1037	39
BD18_1411061806_ims.csv	p36	0.59419	23.291	20.0692	1031	47
BD18_1411061806_ims.csv	p37	0.92149	26.863	11.3014	1595	54
BD18_1411061806_ims.csv	p39	0.81355	29.25	36.0332	1409	59
BD18_1411061806_ims.csv	p40	0.75958	29.796	13.5705	1316	60
BD18_1411061806_ims.csv	p41	0.79092	29.25	11.303	1370	59
BD18_1411061806_ims.csv	p42	0.7973	29.25	12.7916	1381	59
BD18_1411061806_ims.csv	p43	0.84953	26.863	461.256	1471	54
BD18_1411061806_ims.csv	p44	0.87564	28.813	21.8191	1516	58
BD18_1411061806_ims.csv	p45	0.89944	29.25	20.023	1557	59
BD18_1411061806_ims.csv	p46	0.91685	29.25	16.4363	1587	59
BD18_1411061806_ims.csv	p47	0.68646	30.233	13.6316	1190	61
BD18_1411061806_ims.csv	p48	0.71896	29.796	11.2847	1246	60
BD18_1411061806_ims.csv	p49	0.64294	29.796	364.613	1115	60
BD18_1411061806_ims.csv	p50	0.64932	25.771	195.996	1126	52
BD18_1411061806_ims.csv	p52	0.48161	32.729	18.0467	837	66
