measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1410161004_ims.csv	p1	0.47886	0	46.3807	823	0
BD18_1410161004_ims.csv	p2	0.48473	0	12.8687	833	0
BD18_1410161004_ims.csv	p3	0.50175	0	17.8496	862	0
BD18_1410161004_ims.csv	p4	0.82338	2.558	10.337	1410	5
BD18_1410161004_ims.csv	p5	0.68898	4.04	14.7416	1181	8
BD18_1410161004_ims.csv	p6	0.72067	3.526	13.1744	1235	7
BD18_1410161004_ims.csv	p7	0.89616	3.526	11.9761	1534	7
BD18_1410161004_ims.csv	p8	0.79404	3.526	28.7974	1360	7
BD18_1410161004_ims.csv	p9	0.63557	3.073	27.6167	1090	6
BD18_1410161004_ims.csv	p10	0.49882	7.472	20.7662	857	15
BD18_1410161004_ims.csv	p11	0.54753	7.472	39.1231	940	15
BD18_1410161004_ims.csv	p12	0.45539	5.975	19.6865	783	12
BD18_1410161004_ims.csv	p13	0.64789	18.923	22.8621	1111	38
BD18_1410161004_ims.csv	p14	0.80284	18.923	29.6299	1375	38
BD18_1410161004_ims.csv	p15	0.84979	18.923	13.5121	1455	38
BD18_1410161004_ims.csv	p16	0.83864	28.954	34.5249	1436	58
BD18_1410161004_ims.csv	p17	0.85273	28.954	25.8661	1460	58
BD18_1410161004_ims.csv	p18	0.88266	29.39	10.446	1511	59
BD18_1410161004_ims.csv	p19	0.87503	28.954	12.9952	1498	58
BD18_1410161004_ims.csv	p20	0.86857	28.954	13.8383	1487	58
BD18_1410161004_ims.csv	p21	0.64672	28.954	119.038	1109	58
BD18_1410161004_ims.csv	p22	0.81164	28.954	45.5749	1390	58
BD18_1410161004_ims.csv	p24	0.59683	28.423	114.549	1024	57
BD18_1410161004_ims.csv	p25	0.59683	18.923	257.136	1024	38
BD18_1410161004_ims.csv	p26	0.89557	28.954	31.4814	1533	58
BD18_1410161004_ims.csv	p27	0.92081	29.39	34.9943	1576	59
BD18_1410161004_ims.csv	p28	0.97187	32.37	11.2239	1663	65
BD18_1410161004_ims.csv	p29	0.59683	36.878	194.53	1024	74
BD18_1410161004_ims.csv	p31	0.68957	26.411	16.817	1182	53
BD18_1410161004_ims.csv	p32	0.68898	33.337	32.1807	1181	67
BD18_1410161004_ims.csv	p33	0.59742	55.754	168.042	1025	112
BD18_1410161004_ims.csv	p35	0.48473	64.693	11.3319	833	130
BD18_1410161004_ims.csv	p37	0.48473	79.607	11.3887	833	160
BD18_1410161004_ims.csv	p39	0.61033	90.62	10.8664	1047	182
BD18_1410161004_ims.csv	p41	0.8721	92.555	10.7506	1493	186
BD18_1410161004_ims.csv	p43	1.0781	96.112	21.8371	1844	193
BD18_1410161004_ims.csv	p45	1.03819	96.548	34.0707	1776	194
BD18_1410161004_ims.csv	p46	1.05404	96.548	28.4056	1803	194
BD18_1410161004_ims.csv	p47	1.06754	96.112	25.3154	1826	193
BD18_1410161004_ims.csv	p48	1.07223	95.581	23.6878	1834	192
BD18_1410161004_ims.csv	p49	1.08867	96.548	20.6452	1862	194
BD18_1410161004_ims.csv	p50	1.13621	96.548	30.7469	1943	194
BD18_1410161004_ims.csv	p51	1.10334	96.112	19.0528	1887	193
BD18_1410161004_ims.csv	p52	1.11449	96.112	21.1182	1906	193
BD18_1410161004_ims.csv	p54	0.94781	96.548	57.1986	1622	194
BD18_1410161004_ims.csv	p56	0.87679	92.992	10.9985	1501	187
BD18_1410161004_ims.csv	p58	1.0828	96.548	21.4852	1852	194
BD18_1410161004_ims.csv	p59	1.10804	96.548	20.2622	1895	194
BD18_1410161004_ims.csv	p60	1.12447	96.548	19.9597	1923	194
BD18_1410161004_ims.csv	p62	1.13973	96.548	30.8881	1949	194
BD18_1410161004_ims.csv	p63	1.06108	96.548	26.169	1815	194
BD18_1410161004_ims.csv	p67	0.9032	93.522	30.3848	1546	188
BD18_1410161004_ims.csv	p69	0.9572	96.548	56.8624	1638	194
BD18_1410161004_ims.csv	p70	0.9795	96.112	71.7763	1676	193
BD18_1410161004_ims.csv	p71	0.92492	99.544	89.6827	1583	200
BD18_1410161004_ims.csv	p73	0.60505	103.054	19.4152	1038	207
BD18_1410161004_ims.csv	p74	0.88794	115.939	33.5273	1520	233
BD18_1410161004_ims.csv	p84	0.48473	148.278	17.7861	833	298
