measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1410161013_ims.csv	p1	0.50398	0	25.3227	866	0
BD18_1410161013_ims.csv	p2	0.50809	0	16.9438	873	0
BD18_1410161013_ims.csv	p3	0.52862	0	10.4687	908	0
BD18_1410161013_ims.csv	p4	0.47816	0	77.9094	822	0
BD18_1410161013_ims.csv	p5	0.49987	0	26.8896	859	0
BD18_1410161013_ims.csv	p6	0.49576	0	19.2352	852	0
BD18_1410161013_ims.csv	p7	0.72108	2.543	10.8156	1236	5
BD18_1410161013_ims.csv	p8	0.63542	3.073	21.3828	1090	6
BD18_1410161013_ims.csv	p9	0.79384	3.51	32.0599	1360	7
BD18_1410161013_ims.csv	p10	0.58847	3.51	35.5713	1010	7
BD18_1410161013_ims.csv	p11	0.68881	4.04	23.1962	1181	8
BD18_1410161013_ims.csv	p13	0.5474	7.581	83.8797	940	15
BD18_1410161013_ims.csv	p15	0.53743	9.017	13.8615	923	18
BD18_1410161013_ims.csv	p16	0.58437	8.034	10.6258	1003	16
BD18_1410161013_ims.csv	p17	0.50926	13.4	14.9199	875	27
BD18_1410161013_ims.csv	p19	0.45293	9.984	12.9426	779	20
BD18_1410161013_ims.csv	p23	0.45528	5.99	29.1674	783	12
BD18_1410161013_ims.csv	p24	0.59728	23.962	10.9169	1025	48
BD18_1410161013_ims.csv	p25	0.4987	6.942	49.7652	857	14
BD18_1410161013_ims.csv	p27	0.48403	0	269.105	832	0
BD18_1410161013_ims.csv	p28	0.48403	15.959	219.058	832	32
BD18_1410161013_ims.csv	p30	0.48403	24.398	215.787	832	49
BD18_1410161013_ims.csv	p31	0.80558	27.472	14.267	1380	55
BD18_1410161013_ims.csv	p32	0.81556	27.472	18.288	1397	55
BD18_1410161013_ims.csv	p33	0.75805	26.863	11.4832	1299	54
BD18_1410161013_ims.csv	p34	0.89888	27.472	11.8913	1539	55
BD18_1410161013_ims.csv	p35	0.87541	27.472	20.8089	1499	55
BD18_1410161013_ims.csv	p36	0.89184	27.472	12.2573	1527	55
BD18_1410161013_ims.csv	p42	0.78622	26.863	17.8166	1347	54
BD18_1410161013_ims.csv	p44	0.88245	27.472	20.7328	1511	55
BD18_1410161013_ims.csv	p47	0.84489	29.936	721.969	1447	60
BD18_1410161013_ims.csv	p49	0.91765	31.871	37.9595	1571	64
BD18_1410161013_ims.csv	p50	0.59728	55.302	11.4721	1025	111
BD18_1410161013_ims.csv	p51	0.64715	48.36	12.9333	1110	97
BD18_1410161013_ims.csv	p53	0.64656	32.386	192.594	1109	65
BD18_1410161013_ims.csv	p58	0.48403	52.759	234.521	832	106
BD18_1410161013_ims.csv	p59	0.48403	63.196	235.575	832	127
BD18_1410161013_ims.csv	p62	0.48403	78.624	235.336	832	158
BD18_1410161013_ims.csv	p64	1.02738	93.584	41.8666	1758	188
BD18_1410161013_ims.csv	p67	0.95051	93.132	57.4551	1627	187
BD18_1410161013_ims.csv	p68	1.03853	95.066	37.0826	1777	191
BD18_1410161013_ims.csv	p73	1.08488	95.597	22.289	1856	192
BD18_1410161013_ims.csv	p75	1.12126	95.597	22.9387	1918	192
BD18_1410161013_ims.csv	p77	1.05965	95.597	28.9792	1813	192
BD18_1410161013_ims.csv	p78	1.06728	93.584	26.8119	1826	188
BD18_1410161013_ims.csv	p81	0.95931	93.132	58.619	1642	187
BD18_1410161013_ims.csv	p84	1.11833	95.597	23.2764	1913	192
BD18_1410161013_ims.csv	p85	1.11129	94.099	22.2335	1901	189
BD18_1410161013_ims.csv	p89	1.07374	98.03	24.9493	1837	197
BD18_1410161013_ims.csv	p91	0.94582	97.516	53.6691	1619	196
BD18_1410161013_ims.csv	p93	1.06376	97.516	27.4871	1820	196
BD18_1410161013_ims.csv	p95	0.94054	99.013	54.2196	1610	199
BD18_1410161013_ims.csv	p98	0.97926	95.066	74.078	1676	191
BD18_1410161013_ims.csv	p102	1.0796	95.597	23.8656	1847	192
BD18_1410161013_ims.csv	p103	1.05085	95.597	32.1093	1798	192
BD18_1410161013_ims.csv	p105	1.09779	97.516	19.8667	1878	196
BD18_1410161013_ims.csv	p106	1.10483	97.079	20.8821	1890	195
BD18_1410161013_ims.csv	p113	1.09075	95.597	21.1346	1866	192
BD18_1410161013_ims.csv	p114	1.13828	95.066	36.2702	1947	191
BD18_1410161013_ims.csv	p118	1.11481	97.079	23.0145	1907	195
BD18_1410161013_ims.csv	p124	0.9024	91.556	29.0558	1545	184
BD18_1410161013_ims.csv	p126	0.92469	102.071	84.2347	1583	205
BD18_1410161013_ims.csv	p127	0.88831	115.97	30.2219	1521	233
BD18_1410161013_ims.csv	p134	0.48403	145.845	244.034	832	293
