measurement_name	peak_name	t	r	signal	index_t	index_r
temp_BD18_1511110904_ims.csv	p1	0.4788	3	146.395	699	0
temp_BD18_1511110904_ims.csv	p4	0.57783	-1	21.3265	869	47
temp_BD18_1511110904_ims.csv	p5	0.60288	-1	10.7634	912	6
temp_BD18_1511110904_ims.csv	p6	0.68968	0	10.4039	1061	8
temp_BD18_1511110904_ims.csv	p7	0.81434	0	78.1579	1275	59
temp_BD18_1511110904_ims.csv	p8	0.50909	-1	49.7474	751	22
temp_BD18_1511110904_ims.csv	p9	0.58773	-1	86.7631	886	7
temp_BD18_1511110904_ims.csv	p11	1.00775	1	12.6846	1607	196
temp_BD18_1511110904_ims.csv	p12	0.45316	0	52.7775	655	10
temp_BD18_1511110904_ims.csv	p14	0.49685	-1	257.821	730	14
temp_BD18_1511110904_ims.csv	p16	0.96522	0	19.7093	1534	195
temp_BD18_1511110904_ims.csv	p17	0.99493	1	15.5336	1585	196
temp_BD18_1511110904_ims.csv	p18	0.84231	0	47.2272	1323	59
temp_BD18_1511110904_ims.csv	p19	0.53763	1	25.3726	800	16
temp_BD18_1511110904_ims.csv	p21	1.00367	-3	12.8482	1600	194
temp_BD18_1511110904_ims.csv	p22	0.64424	0	342.303	983	59
temp_BD18_1511110904_ims.csv	p24	0.5487	1	194.314	819	16
temp_BD18_1511110904_ims.csv	p25	0.5988	0	321.035	905	113
temp_BD18_1511110904_ims.csv	p26	1.01474	1	10.8313	1619	196
temp_BD18_1511110904_ims.csv	p27	0.95182	0	21.4476	1511	195
temp_BD18_1511110904_ims.csv	p28	0.85454	0	34.4326	1344	59
temp_BD18_1511110904_ims.csv	p29	0.96056	1	20.4752	1526	196
temp_BD18_1511110904_ims.csv	p30	1.0194	1	10.8276	1627	196
temp_BD18_1511110904_ims.csv	p31	0.95707	1	21.4183	1520	196
temp_BD18_1511110904_ims.csv	p32	0.97804	1	23.0201	1556	196
temp_BD18_1511110904_ims.csv	p33	0.65065	-1	11.9146	994	190
temp_BD18_1511110904_ims.csv	p35	0.65706	1	10.0419	1005	202
temp_BD18_1511110904_ims.csv	p36	0.66113	-1	10.162	1012	190
temp_BD18_1511110904_ims.csv	p37	0.92561	0	105.027	1466	195
temp_BD18_1511110904_ims.csv	p39	0.60696	-1	140.019	919	199
temp_BD18_1511110904_ims.csv	p40	0.88949	-2	15.6462	1404	235
