measurement_name	peak_name	t	r	signal	index_t	index_r
temp_BD18_1511110900_ims.csv	p1	0.4788	-1	123.823	699	0
temp_BD18_1511110900_ims.csv	p3	0.83823	2	28.787	1316	59
temp_BD18_1511110900_ims.csv	p4	0.65123	3	12.3897	995	9
temp_BD18_1511110900_ims.csv	p5	0.58831	2	86.513	887	8
temp_BD18_1511110900_ims.csv	p6	0.94891	2	28.1405	1506	195
temp_BD18_1511110900_ims.csv	p7	0.84231	2	29.8117	1323	59
temp_BD18_1511110900_ims.csv	p9	0.64424	2	280.556	983	59
temp_BD18_1511110900_ims.csv	p10	0.45316	1	50.4568	655	10
temp_BD18_1511110900_ims.csv	p11	0.49744	1	238.622	731	14
temp_BD18_1511110900_ims.csv	p12	0.9961	2	16.161	1587	195
temp_BD18_1511110900_ims.csv	p13	0.5988	0	354.641	905	113
temp_BD18_1511110900_ims.csv	p14	0.53589	-1	23.9365	797	17
temp_BD18_1511110900_ims.csv	p15	1.0328	0	10.0962	1650	194
temp_BD18_1511110900_ims.csv	p16	0.5487	-2	156.394	819	16
temp_BD18_1511110900_ims.csv	p18	1.01474	2	12.5105	1619	195
temp_BD18_1511110900_ims.csv	p19	1.02872	2	10.1962	1643	196
temp_BD18_1511110900_ims.csv	p20	0.97862	2	24.8354	1557	195
temp_BD18_1511110900_ims.csv	p21	0.9559	2	25.4027	1518	195
temp_BD18_1511110900_ims.csv	p22	0.98678	2	19.7273	1571	195
temp_BD18_1511110900_ims.csv	p23	1.00367	2	15.067	1600	195
temp_BD18_1511110900_ims.csv	p24	0.57783	0	28.5642	869	47
temp_BD18_1511110900_ims.csv	p25	0.50909	3	57.7471	751	21
temp_BD18_1511110900_ims.csv	p26	0.51317	0	30.8154	758	44
temp_BD18_1511110900_ims.csv	p27	0.66055	2	11.0766	1011	59
temp_BD18_1511110900_ims.csv	p28	0.81434	2	47.793	1275	59
temp_BD18_1511110900_ims.csv	p29	0.92619	2	111.29	1467	195
temp_BD18_1511110900_ims.csv	p31	0.60637	3	139.933	918	200
temp_BD18_1511110900_ims.csv	p32	0.88949	0	19.1593	1404	236
temp_BD18_1511110900_ims.csv	p33	1.13999	0	10.4563	1834	194
temp_BD18_1511110900_ims.csv	p34	1.00833	2	13.8557	1608	195
