measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1511110748_ims.csv	p1	0.47891	0	150.913	829	0
BD18_1511110748_ims.csv	p2	0.48765	0	20.4814	844	0
BD18_1511110748_ims.csv	p3	1.0109	97.719	44.6121	1742	196
BD18_1511110748_ims.csv	p4	0.5028	2.028	14.7651	870	4
BD18_1511110748_ims.csv	p6	1.03363	97.719	35.8549	1781	196
BD18_1511110748_ims.csv	p7	0.77841	28.938	17.697	1343	58
BD18_1511110748_ims.csv	p8	0.90078	29.905	14.0821	1553	60
BD18_1511110748_ims.csv	p9	1.06626	96.221	25.1694	1837	193
BD18_1511110748_ims.csv	p10	0.68926	3.51	18.8198	1190	7
BD18_1511110748_ims.csv	p12	1.09073	96.751	19.1494	1879	194
BD18_1511110748_ims.csv	p13	0.45327	4.992	31.4666	785	10
BD18_1511110748_ims.csv	p14	1.07325	97.188	23.3457	1849	195
BD18_1511110748_ims.csv	p16	1.07966	97.719	22.4834	1860	196
BD18_1511110748_ims.csv	p17	0.98818	97.719	53.9623	1703	196
BD18_1511110748_ims.csv	p18	1.05635	97.719	27.2399	1820	196
BD18_1511110748_ims.csv	p20	0.79881	28.938	13.1872	1378	58
BD18_1511110748_ims.csv	p22	1.09889	97.719	18.5894	1893	196
BD18_1511110748_ims.csv	p23	1.11462	96.751	21.4198	1920	194
BD18_1511110748_ims.csv	p24	0.84717	29.469	408.128	1461	59
BD18_1511110748_ims.csv	p25	0.59545	8.424	11.643	1029	17
BD18_1511110748_ims.csv	p27	0.97653	96.751	60.6766	1683	194
BD18_1511110748_ims.csv	p29	0.58729	3.51	120.351	1015	7
BD18_1511110748_ims.csv	p31	0.96429	97.188	56.8352	1662	195
BD18_1511110748_ims.csv	p32	1.14201	97.719	42.7853	1967	196
BD18_1511110748_ims.csv	p33	1.06218	98.249	25.1053	1830	197
BD18_1511110748_ims.csv	p34	0.49697	6.49	245.238	860	13
BD18_1511110748_ims.csv	p35	1.11054	98.249	19.0452	1913	197
BD18_1511110748_ims.csv	p36	0.54825	7.457	207.158	948	15
BD18_1511110748_ims.csv	p37	0.71956	28.423	20.1425	1242	57
BD18_1511110748_ims.csv	p38	0.94914	98.249	56.6812	1636	197
BD18_1511110748_ims.csv	p39	0.95555	97.188	57.8694	1647	195
BD18_1511110748_ims.csv	p40	0.50805	10	55.4691	879	20
BD18_1511110748_ims.csv	p41	1.05053	97.719	29.8333	1810	196
BD18_1511110748_ims.csv	p42	1.06976	98.249	24.9782	1843	197
BD18_1511110748_ims.csv	p43	0.76151	28.938	21.5439	1314	58
BD18_1511110748_ims.csv	p44	1.09539	98.249	19.0345	1887	197
BD18_1511110748_ims.csv	p45	0.57797	23.4	19.2188	999	47
BD18_1511110748_ims.csv	p47	0.51387	21.996	16.3709	889	44
BD18_1511110748_ims.csv	p48	0.77375	28.423	16.6103	1335	57
BD18_1511110748_ims.csv	p49	0.56806	18.486	25.4821	982	37
BD18_1511110748_ims.csv	p51	0.53543	13.947	28.3443	926	28
BD18_1511110748_ims.csv	p52	1.12103	96.751	21.1355	1931	194
BD18_1511110748_ims.csv	p53	0.78366	28.938	17.247	1352	58
BD18_1511110748_ims.csv	p55	0.53485	24.898	38.7241	925	50
BD18_1511110748_ims.csv	p56	0.92583	100.698	121.481	1596	202
BD18_1511110748_ims.csv	p57	0.80929	28.938	15.317	1396	58
BD18_1511110748_ims.csv	p58	0.53601	9.563	32.8167	927	19
BD18_1511110748_ims.csv	p59	0.8967	28.423	12.6944	1546	57
BD18_1511110748_ims.csv	p60	0.81396	28.938	17.7633	1404	58
BD18_1511110748_ims.csv	p62	0.60652	102.726	118.742	1048	206
BD18_1511110748_ims.csv	p65	0.82444	29.905	17.8053	1422	60
BD18_1511110748_ims.csv	p67	0.79356	28.938	13.1912	1369	58
BD18_1511110748_ims.csv	p69	0.91767	28.938	27.3509	1582	58
BD18_1511110748_ims.csv	p71	0.87048	29.469	16.8752	1501	59
BD18_1511110748_ims.csv	p73	0.68635	28.423	18.9532	1185	57
BD18_1511110748_ims.csv	p76	0.48765	146.016	32.2406	844	293
BD18_1511110748_ims.csv	p79	0.64381	28.423	460.929	1112	57
BD18_1511110748_ims.csv	p82	0.51387	41.403	12.6256	889	83
BD18_1511110748_ims.csv	p86	0.51387	53.337	11.0696	889	107
BD18_1511110748_ims.csv	p89	0.53485	73.804	19.0964	925	148
BD18_1511110748_ims.csv	p95	0.53543	42.37	39.4796	926	85
BD18_1511110748_ims.csv	p104	0.48765	44.398	13.3499	844	89
BD18_1511110748_ims.csv	p106	0.48765	54.288	19.1342	844	109
BD18_1511110748_ims.csv	p108	0.48765	67.314	21.9899	844	135
BD18_1511110748_ims.csv	p113	0.48765	81.775	23.9569	844	164
