measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1511110914_ims.csv	p1	0.47903	0	143.128	829	0
BD18_1511110914_ims.csv	p2	0.50292	0	11.1121	870	0
BD18_1511110914_ims.csv	p3	0.81415	29.375	10.6868	1404	59
BD18_1511110914_ims.csv	p4	0.53673	8.081	31.7125	928	16
BD18_1511110914_ims.csv	p5	0.58801	3.51	86.8291	1016	7
BD18_1511110914_ims.csv	p6	0.59851	29.375	134.741	1034	59
BD18_1511110914_ims.csv	p7	0.64455	29.375	155.985	1113	59
BD18_1511110914_ims.csv	p8	0.59851	56.347	59.2143	1034	113
BD18_1511110914_ims.csv	p9	0.64921	4.04	15.1556	1121	8
BD18_1511110914_ims.csv	p10	0.59851	19.999	11.4282	1034	40
BD18_1511110914_ims.csv	p11	0.602	2.558	32.7991	1040	5
BD18_1511110914_ims.csv	p12	0.57811	23.416	34.4344	999	47
BD18_1511110914_ims.csv	p13	0.92605	97.251	17.2454	1596	195
BD18_1511110914_ims.csv	p15	0.50933	10.015	78.6232	881	20
BD18_1511110914_ims.csv	p16	0.69001	3.51	12.8715	1191	7
BD18_1511110914_ims.csv	p17	0.5105	20.966	18.7842	883	42
BD18_1511110914_ims.csv	p18	0.49768	6.49	216.319	861	13
BD18_1511110914_ims.csv	p19	0.65912	4.04	10.9626	1138	8
BD18_1511110914_ims.csv	p20	0.60725	97.703	92.1866	1049	196
BD18_1511110914_ims.csv	p21	0.45338	5.008	55.5281	785	10
BD18_1511110914_ims.csv	p22	0.8905	117.172	15.1558	1535	235
BD18_1511110914_ims.csv	p23	0.54897	7.55	120.02	949	15
