measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1511110804_ims.csv	p1	0.47868	0	135.762	829	0
BD18_1511110804_ims.csv	p3	0.58817	3.947	74.9195	1017	8
BD18_1511110804_ims.csv	p4	0.68602	29.406	12.5823	1185	59
BD18_1511110804_ims.csv	p5	0.94402	97.141	10.7377	1628	195
BD18_1511110804_ims.csv	p6	0.71922	2.98	12.4929	1242	6
BD18_1511110804_ims.csv	p7	0.84676	29.406	25.5377	1461	59
BD18_1511110804_ims.csv	p8	0.91549	29.406	10.1778	1579	59
BD18_1511110804_ims.csv	p9	0.68951	3.416	13.757	1191	7
BD18_1511110804_ims.csv	p10	0.95742	97.141	11.1476	1651	195
BD18_1511110804_ims.csv	p11	0.64408	29.406	278.424	1113	59
BD18_1511110804_ims.csv	p12	0.60157	2.465	53.4699	1040	5
BD18_1511110804_ims.csv	p13	0.64991	95.644	13.2774	1123	192
BD18_1511110804_ims.csv	p14	0.53517	7.987	23.8529	926	16
BD18_1511110804_ims.csv	p15	0.45306	5.008	32.7043	785	10
BD18_1511110804_ims.csv	p16	0.97198	97.141	11.0518	1676	195
BD18_1511110804_ims.csv	p17	0.54857	7.472	200.745	949	15
BD18_1511110804_ims.csv	p18	0.49674	6.505	243.716	860	13
BD18_1511110804_ims.csv	p19	0.9813	97.141	11.3288	1692	195
BD18_1511110804_ims.csv	p20	0.56604	17.971	13.2012	979	36
BD18_1511110804_ims.csv	p21	0.57769	23.431	29.9346	999	47
BD18_1511110804_ims.csv	p22	0.51246	21.84	15.335	887	44
BD18_1511110804_ims.csv	p23	0.50838	10.514	61.6641	880	21
BD18_1511110804_ims.csv	p24	0.65049	4.384	12.6765	1124	9
BD18_1511110804_ims.csv	p25	0.9516	97.672	11.1269	1641	196
BD18_1511110804_ims.csv	p26	0.5806	7.987	10.1153	1004	16
BD18_1511110804_ims.csv	p27	0.65748	2.98	12.2945	1136	6
BD18_1511110804_ims.csv	p28	0.96616	97.141	10.2426	1666	195
BD18_1511110804_ims.csv	p29	0.65981	96.174	12.1262	1140	193
BD18_1511110804_ims.csv	p31	0.97722	97.141	11.2371	1685	195
BD18_1511110804_ims.csv	p32	0.92481	97.141	70.9012	1595	195
BD18_1511110804_ims.csv	p34	0.60623	97.141	141.444	1048	195
BD18_1511110804_ims.csv	p35	0.88986	117.078	18.1328	1535	235
