measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1511110919_ims.csv	p1	0.47857	0	122.488	829	0
BD18_1511110919_ims.csv	p2	0.50302	0	10.5889	871	0
BD18_1511110919_ims.csv	p3	0.4972	6.973	243.328	861	14
BD18_1511110919_ims.csv	p4	0.81453	29.453	22.3644	1406	59
BD18_1511110919_ims.csv	p5	0.64975	3.947	16.1855	1123	8
BD18_1511110919_ims.csv	p6	0.45295	4.929	57.3805	785	10
BD18_1511110919_ims.csv	p7	0.83666	29.453	14.5929	1444	59
BD18_1511110919_ims.csv	p8	0.68993	3.432	13.3412	1192	7
BD18_1511110919_ims.csv	p9	0.84248	29.453	13.4677	1454	59
BD18_1511110919_ims.csv	p10	0.60084	2.465	28.5864	1039	5
BD18_1511110919_ims.csv	p11	0.85413	29.453	10.688	1474	59
BD18_1511110919_ims.csv	p12	0.54844	7.488	162.248	949	15
BD18_1511110919_ims.csv	p13	0.59793	29.453	174.917	1034	59
BD18_1511110919_ims.csv	p14	0.64393	29.453	206.999	1113	59
BD18_1511110919_ims.csv	p15	0.59735	37.377	10.8089	1033	75
BD18_1511110919_ims.csv	p16	0.59851	56.3	31.5508	1035	113
BD18_1511110919_ims.csv	p17	0.58745	3.432	89.1398	1016	7
BD18_1511110919_ims.csv	p19	0.59851	19.422	22.4334	1035	39
BD18_1511110919_ims.csv	p20	0.57755	23.462	26.0136	999	47
BD18_1511110919_ims.csv	p21	0.50884	10.374	58.5953	881	21
BD18_1511110919_ims.csv	p22	0.51059	21.372	14.0015	884	43
BD18_1511110919_ims.csv	p23	0.60725	97.172	62.4992	1050	195
BD18_1511110919_ims.csv	p24	0.88965	117.125	17.9344	1535	235
