file_name peak_id t r sid col
BD18_1411061829_ims.csv 101 0.44763 25.365 9 #A8DD82
BD18_1411061829_ims.csv 49 0.66103 28.75 9 #21E96F
BD18_1411061829_ims.csv 49 0.68655 28.75 9 #21E96F
BD18_1411061829_ims.csv 15 0.8553 29.281 9 #EDD2E7
BD18_1411061829_ims.csv 15 0.86922 29.281 9 #EDD2E7
BD18_1411061829_ims.csv 15 0.81355 29.281 9 #EDD2E7
BD18_1411061829_ims.csv 49 0.84196 28.75 9 #21E96F
BD18_1411061829_ims.csv 49 0.59782 28.75 9 #21E96F
BD18_1411061829_ims.csv 17 0.64363 29.281 9 #FAF8DF
BD18_1411061829_ims.csv 18 0.59782 37.268 9 #FC939A
BD18_1411061829_ims.csv 26 0.44763 39.78 9 #72E24D
BD18_1411061829_ims.csv 83 0.44763 48.687 9 #4A2803
BD18_1411061829_ims.csv 76 0.44763 32.838 9 #3FC5A9
BD18_1411061829_ims.csv 43 0.5984 56.113 9 #F047BD
BD18_1411061829_ims.csv 102 0.68887 65.067 9 #C2A6F8
BD18_1411061829_ims.csv 34 0.95968 96.392 9 #D68295
BD18_1411061829_ims.csv 34 0.99854 96.392 9 #D68295
BD18_1411061829_ims.csv 34 0.9475 96.392 9 #D68295
BD18_1411061829_ims.csv 71 0.96316 96.923 9 #3A5D16
BD18_1411061829_ims.csv 34 0.90401 96.392 9 #D68295
BD18_1411061829_ims.csv 34 0.97882 96.392 9 #D68295
BD18_1411061829_ims.csv 71 0.92489 96.923 9 #3A5D16
BD18_1411061829_ims.csv 58 0.6071 98.436 9 #960883
BD18_1411061829_ims.csv 37 0.88893 116.345 9 #12EB05
BD18_1411061757_ims.csv 1 0.47871 0 10 #B3D6C8
BD18_1411061757_ims.csv 1 0.50308 0 10 #B3D6C8
BD18_1411061757_ims.csv 5 0.69052 3.947 10 #45F6F8
BD18_1411061757_ims.csv 4 0.79614 3.947 10 #02D229
BD18_1411061757_ims.csv 8 0.58781 3.947 10 #9CC9CA
BD18_1411061757_ims.csv 3 0.63597 2.403 10 #BD9487
BD18_1411061757_ims.csv 42 0.45317 5.445 10 #A1E50F
BD18_1411061757_ims.csv 9 0.71141 4.478 10 #AB8D22
BD18_1411061757_ims.csv 100 0.58142 7.41 10 #3023EE
BD18_1411061757_ims.csv 74 0.4967 6.428 10 #ED8ECB
BD18_1411061757_ims.csv 13 0.53558 9.984 10 #8BACE9
BD18_1411061757_ims.csv 46 0.50888 12.387 10 #9B7048
BD18_1411061757_ims.csv 100 0.54834 7.41 10 #3023EE
BD18_1411061757_ims.csv 11 0.59825 19.391 10 #1CC18B
BD18_1411061757_ims.csv 40 0.57736 22.792 10 #C0ECE7
BD18_1411061757_ims.csv 49 0.81413 28.767 10 #21E96F
BD18_1411061757_ims.csv 49 0.84373 28.767 10 #21E96F
BD18_1411061757_ims.csv 49 0.66093 28.767 10 #21E96F
BD18_1411061757_ims.csv 49 0.59825 28.767 10 #21E96F
BD18_1411061757_ims.csv 49 0.64352 28.767 10 #21E96F
BD18_1411061757_ims.csv 18 0.59767 36.77 10 #FC939A
BD18_1411061757_ims.csv 43 0.59883 56.114 10 #F047BD
BD18_1411061757_ims.csv 34 0.99403 96.471 10 #D68295
BD18_1411061757_ims.csv 34 0.96733 96.471 10 #D68295
BD18_1411061757_ims.csv 34 1.00738 96.471 10 #D68295
BD18_1411061757_ims.csv 34 0.9801 96.471 10 #D68295
BD18_1411061757_ims.csv 34 1.14027 96.471 10 #D68295
BD18_1411061757_ims.csv 34 0.95108 96.471 10 #D68295
BD18_1411061757_ims.csv 34 0.95515 96.471 10 #D68295
BD18_1411061757_ims.csv 34 0.96211 96.471 10 #D68295
BD18_1411061757_ims.csv 34 0.92555 96.471 10 #D68295
BD18_1411061757_ims.csv 103 0.60696 98.873 10 #4842EA
BD18_1411061757_ims.csv 45 0.88957 115.831 10 #57BB3A
BD18_1411061852_ims.csv 1 0.47883 0 11 #B3D6C8
BD18_1411061852_ims.csv 1 0.50434 0 11 #B3D6C8
BD18_1411061852_ims.csv 3 0.7948 2.496 11 #BD9487
BD18_1411061852_ims.csv 4 0.83886 3.994 11 #02D229
BD18_1411061852_ims.csv 100 0.49738 6.958 11 #3023EE
BD18_1411061852_ims.csv 5 0.7403 3.994 11 #45F6F8
BD18_1411061852_ims.csv 8 0.58087 3.994 11 #9CC9CA
BD18_1411061852_ims.csv 6 0.68986 3.027 11 #B04473
BD18_1411061852_ims.csv 33 0.71479 4.977 11 #A8ECE8
BD18_1411061852_ims.csv 12 0.5484 7.956 11 #7B2FD1
BD18_1411061852_ims.csv 104 0.5368 8.487 11 #7828BC
BD18_1411061852_ims.csv 11 0.59826 19.875 11 #1CC18B
BD18_1411061852_ims.csv 40 0.57681 22.901 11 #C0ECE7
BD18_1411061852_ims.csv 15 0.84002 29.344 11 #EDD2E7
BD18_1411061852_ims.csv 17 0.65855 29.344 11 #FAF8DF
BD18_1411061852_ims.csv 15 0.81451 29.344 11 #EDD2E7
BD18_1411061852_ims.csv 15 0.8348 29.344 11 #EDD2E7
BD18_1411061852_ims.csv 15 0.84466 29.344 11 #EDD2E7
BD18_1411061852_ims.csv 15 0.85394 29.344 11 #EDD2E7
BD18_1411061852_ims.csv 16 0.59826 29.344 11 #3AC6AD
BD18_1411061852_ims.csv 17 0.64406 29.344 11 #FAF8DF
BD18_1411061852_ims.csv 15 0.68696 29.344 11 #EDD2E7
BD18_1411061852_ims.csv 18 0.59826 37.347 11 #FC939A
BD18_1411061852_ims.csv 43 0.59884 55.755 11 #F047BD
BD18_1411061852_ims.csv 101 0.44868 25.397 11 #A8DD82
BD18_1411061852_ims.csv 105 0.44868 60.216 11 #13C6C1
BD18_1411061852_ims.csv 76 0.44868 32.823 11 #3FC5A9
BD18_1411061852_ims.csv 33 0.45332 4.977 11 #A8ECE8
BD18_1411061852_ims.csv 34 0.92525 96.549 11 #D68295
BD18_1411061852_ims.csv 69 0.73972 96.018 11 #A7DC49
BD18_1411061852_ims.csv 35 0.60696 96.549 11 #1B87BD
BD18_1411061852_ims.csv 37 0.8893 116.47 11 #12EB05
BD18_1411061753_ims.csv 1 0.47882 0 12 #B3D6C8
BD18_1411061753_ims.csv 6 0.79633 3.479 12 #B04473
BD18_1411061753_ims.csv 5 0.69069 3.916 12 #45F6F8
BD18_1411061753_ims.csv 42 0.4527 5.507 12 #A1E50F
BD18_1411061753_ims.csv 8 0.58795 3.916 12 #9CC9CA
BD18_1411061753_ims.csv 100 0.58214 7.488 12 #3023EE
BD18_1411061753_ims.csv 9 0.71216 4.446 12 #AB8D22
BD18_1411061753_ims.csv 100 0.75802 7.488 12 #3023EE
BD18_1411061753_ims.csv 74 0.49681 6.505 12 #ED8ECB
BD18_1411061753_ims.csv 100 0.54847 7.488 12 #3023EE
BD18_1411061753_ims.csv 13 0.5357 9.969 12 #8BACE9
BD18_1411061753_ims.csv 87 0.509 12.449 12 #93F68A
BD18_1411061753_ims.csv 48 0.78414 27.831 12 #C5AE95
BD18_1411061753_ims.csv 49 0.81026 28.361 12 #21E96F
BD18_1411061753_ims.csv 48 0.77543 27.831 12 #C5AE95
BD18_1411061753_ims.csv 49 0.87992 28.361 12 #21E96F
BD18_1411061753_ims.csv 48 0.79401 27.831 12 #C5AE95
BD18_1411061753_ims.csv 15 0.84683 29.328 12 #EDD2E7
BD18_1411061753_ims.csv 82 0.90778 30.327 12 #F59C1A
BD18_1411061753_ims.csv 49 0.91765 28.361 12 #21E96F
BD18_1411061753_ims.csv 48 0.71739 27.378 12 #C5AE95
BD18_1411061753_ims.csv 48 0.76092 27.831 12 #C5AE95
BD18_1411061753_ims.csv 49 0.79981 28.361 12 #21E96F
BD18_1411061753_ims.csv 49 0.81549 28.361 12 #21E96F
BD18_1411061753_ims.csv 15 0.82303 28.891 12 #EDD2E7
BD18_1411061753_ims.csv 82 0.87469 30.327 12 #F59C1A
BD18_1411061753_ims.csv 48 0.89849 27.831 12 #C5AE95
BD18_1411061753_ims.csv 48 0.64309 27.831 12 #C5AE95
BD18_1411061753_ims.csv 88 0.60652 58.173 12 #5D9884
BD18_1411061753_ims.csv 106 0.60652 74.178 12 #375387
BD18_1411061753_ims.csv 56 1.10281 94.552 12 #91B26F
BD18_1411061753_ims.csv 56 0.96873 95.004 12 #91B26F
BD18_1411061753_ims.csv 69 1.00936 95.535 12 #A7DC49
BD18_1411061753_ims.csv 69 1.01632 95.535 12 #A7DC49
BD18_1411061753_ims.csv 69 1.04128 95.535 12 #A7DC49
BD18_1411061753_ims.csv 56 0.95247 95.004 12 #91B26F
BD18_1411061753_ims.csv 69 1.06856 95.535 12 #A7DC49
BD18_1411061753_ims.csv 69 1.08946 95.535 12 #A7DC49
BD18_1411061753_ims.csv 56 1.10804 95.004 12 #91B26F
BD18_1411061753_ims.csv 71 1.04825 96.954 12 #3A5D16
BD18_1411061753_ims.csv 71 1.05638 96.954 12 #3A5D16
BD18_1411061753_ims.csv 56 1.09643 95.004 12 #91B26F
BD18_1411061753_ims.csv 71 1.12545 96.954 12 #3A5D16
BD18_1411061753_ims.csv 69 1.0349 95.535 12 #A7DC49
BD18_1411061753_ims.csv 56 1.08192 95.004 12 #91B26F
BD18_1411061753_ims.csv 69 0.98034 95.535 12 #A7DC49
BD18_1411061753_ims.csv 71 1.02619 96.954 12 #3A5D16
BD18_1411061753_ims.csv 77 0.89965 92.508 12 #31E0F7
BD18_1411061753_ims.csv 103 0.94667 98.92 12 #4842EA
BD18_1411061753_ims.csv 71 0.9635 96.954 12 #3A5D16
BD18_1411061753_ims.csv 70 1.12081 97.485 12 #7CCE38
BD18_1411061753_ims.csv 70 1.01981 97.485 12 #7CCE38
BD18_1411061753_ims.csv 56 1.11384 95.004 12 #91B26F
BD18_1411061753_ims.csv 69 0.95596 95.535 12 #A7DC49
BD18_1411061753_ims.csv 69 1.1417 95.535 12 #A7DC49
BD18_1411061753_ims.csv 78 0.92519 101.51 12 #A9A22D
BD18_1411061753_ims.csv 45 0.88978 115.862 12 #57BB3A
BD18_1411061753_ims.csv 107 0.60652 135.767 12 #93D46C
BD18_1411061753_ims.csv 80 0.60652 103.912 12 #A95EEC
BD18_1411061822_ims.csv 1 0.47951 0 13 #B3D6C8
BD18_1411061822_ims.csv 1 0.50274 0 13 #B3D6C8
BD18_1411061822_ims.csv 6 0.63686 3.026 13 #B04473
BD18_1411061822_ims.csv 6 0.7971 3.478 13 #B04473
BD18_1411061822_ims.csv 8 0.58809 4.009 13 #9CC9CA
BD18_1411061822_ims.csv 5 0.69143 4.009 13 #45F6F8
BD18_1411061822_ims.csv 74 0.49693 6.942 13 #ED8ECB
BD18_1411061822_ims.csv 12 0.58344 7.94 13 #7B2FD1
BD18_1411061822_ims.csv 12 0.53699 7.94 13 #7B2FD1
BD18_1411061822_ims.csv 100 0.54919 7.488 13 #3023EE
BD18_1411061822_ims.csv 65 0.50913 10.951 13 #079670
BD18_1411061822_ims.csv 11 0.59796 19.359 13 #1CC18B
BD18_1411061822_ims.csv 87 0.44816 12.464 13 #93F68A
BD18_1411061822_ims.csv 38 0.45281 5.959 13 #7FC8C0
BD18_1411061822_ims.csv 48 0.82265 27.799 13 #C5AE95
BD18_1411061822_ims.csv 48 0.80058 27.362 13 #C5AE95
BD18_1411061822_ims.csv 48 0.89871 27.362 13 #C5AE95
BD18_1411061822_ims.csv 15 0.84761 28.891 13 #EDD2E7
BD18_1411061822_ims.csv 48 0.78375 27.362 13 #C5AE95
BD18_1411061822_ims.csv 82 0.81394 30.326 13 #F59C1A
BD18_1411061822_ims.csv 48 0.81742 27.799 13 #C5AE95
BD18_1411061822_ims.csv 82 0.87606 30.856 13 #F59C1A
BD18_1411061822_ims.csv 82 0.88013 30.856 13 #F59C1A
BD18_1411061822_ims.csv 48 0.91787 27.799 13 #C5AE95
BD18_1411061822_ims.csv 48 0.76168 27.362 13 #C5AE95
BD18_1411061822_ims.csv 30 0.68737 32.354 13 #CCDABC
BD18_1411061822_ims.csv 75 0.64382 31.387 13 #BF5C9E
BD18_1411061822_ims.csv 88 0.62524 57.689 13 #5D9884
BD18_1411061822_ims.csv 27 0.44758 50.747 13 #3AA03E
BD18_1411061822_ims.csv 108 0.44758 38.766 13 #B1641E
BD18_1411061822_ims.csv 109 0.44758 63.679 13 #E0DF03
BD18_1411061822_ims.csv 53 0.62524 73.07 13 #9EE938
BD18_1411061822_ims.csv 110 0.47893 52.26 13 #8C8CD3
BD18_1411061822_ims.csv 96 0.47893 78.561 13 #048212
BD18_1411061822_ims.csv 111 0.60783 73.601 13 #4980C8
BD18_1411061822_ims.csv 88 0.60725 58.219 13 #5D9884
BD18_1411061822_ims.csv 112 0.60725 90.027 13 #4FC68A
BD18_1411061822_ims.csv 57 1.02121 94.489 13 #5A6D1B
BD18_1411061822_ims.csv 57 1.0456 94.489 13 #5A6D1B
BD18_1411061822_ims.csv 34 1.03398 96.517 13 #D68295
BD18_1411061822_ims.csv 113 0.96141 94.489 13 #541F89
BD18_1411061822_ims.csv 34 1.01657 96.517 13 #D68295
BD18_1411061822_ims.csv 113 1.05663 94.489 13 #541F89
BD18_1411061822_ims.csv 113 0.98115 94.489 13 #541F89
BD18_1411061822_ims.csv 34 1.06534 96.517 13 #D68295
BD18_1411061822_ims.csv 69 0.99508 95.987 13 #A7DC49
BD18_1411061822_ims.csv 57 1.11062 93.959 13 #5A6D1B
BD18_1411061822_ims.csv 69 1.00786 95.987 13 #A7DC49
BD18_1411061822_ims.csv 34 1.14372 96.517 13 #D68295
BD18_1411061822_ims.csv 58 0.90741 98.03 13 #960883
BD18_1411061822_ims.csv 34 1.04908 96.517 13 #D68295
BD18_1411061822_ims.csv 72 0.94864 99.45 13 #53C928
BD18_1411061822_ims.csv 72 0.9678 99.45 13 #53C928
BD18_1411061822_ims.csv 58 1.10133 98.467 13 #960883
BD18_1411061822_ims.csv 114 0.90335 91.993 13 #682824
BD18_1411061822_ims.csv 72 1.03805 99.45 13 #53C928
BD18_1411061822_ims.csv 72 1.06127 99.45 13 #53C928
BD18_1411061822_ims.csv 58 1.07985 98.03 13 #960883
BD18_1411061822_ims.csv 72 1.11759 99.45 13 #53C928
BD18_1411061822_ims.csv 72 1.12514 98.997 13 #53C928
BD18_1411061822_ims.csv 72 1.02876 99.45 13 #53C928
BD18_1411061822_ims.csv 58 1.07405 98.03 13 #960883
BD18_1411061822_ims.csv 58 1.09146 98.467 13 #960883
BD18_1411061822_ims.csv 58 1.09611 98.03 13 #960883
BD18_1411061822_ims.csv 72 0.9556 99.45 13 #53C928
BD18_1411061822_ims.csv 60 0.92657 102.461 13 #5A865E
BD18_1411061822_ims.csv 37 0.89 116.36 13 #12EB05
BD18_1411061822_ims.csv 115 0.6235 124.909 13 #388C6B
BD18_1411061822_ims.csv 99 0.47893 148.684 13 #C31304
BD18_1411061822_ims.csv 116 0.60783 121.337 13 #28C872
BD18_1411061822_ims.csv 117 0.60725 141.726 13 #B342FD
BD18_1411061822_ims.csv 118 0.60725 105.471 13 #A8EC9E
BD18_1411061806_ims.csv 1 0.48741 0 14 #B3D6C8
BD18_1411061806_ims.csv 1 0.50366 0 14 #B3D6C8
BD18_1411061806_ims.csv 1 0.47812 0 14 #B3D6C8
BD18_1411061806_ims.csv 1 0.48161 0 14 #B3D6C8
BD18_1411061806_ims.csv 3 0.63365 2.387 14 #BD9487
BD18_1411061806_ims.csv 6 0.79614 3.448 14 #B04473
BD18_1411061806_ims.csv 8 0.58781 3.9 14 #9CC9CA
BD18_1411061806_ims.csv 5 0.69052 3.9 14 #45F6F8
BD18_1411061806_ims.csv 74 0.4967 6.474 14 #ED8ECB
BD18_1411061806_ims.csv 100 0.54892 7.441 14 #3023EE
BD18_1411061806_ims.csv 10 0.53558 8.877 14 #2BE093
BD18_1411061806_ims.csv 119 0.48161 15.881 14 #DF6E96
BD18_1411061806_ims.csv 46 0.50946 11.809 14 #9B7048
BD18_1411061806_ims.csv 119 0.49031 15.881 14 #DF6E96
BD18_1411061806_ims.csv 9 0.49031 4.431 14 #AB8D22
BD18_1411061806_ims.csv 11 0.63771 19.36 14 #1CC18B
BD18_1411061806_ims.csv 81 0.44853 11.357 14 #1A4555
BD18_1411061806_ims.csv 38 0.45201 5.928 14 #7FC8C0
BD18_1411061806_ims.csv 120 0.48161 22.324 14 #017652
BD18_1411061806_ims.csv 120 0.48741 22.324 14 #017652
BD18_1411061806_ims.csv 40 0.57736 22.854 14 #C0ECE7
BD18_1411061806_ims.csv 119 0.47638 15.881 14 #DF6E96
BD18_1411061806_ims.csv 120 0.47696 22.324 14 #017652
BD18_1411061806_ims.csv 11 0.60115 19.36 14 #1CC18B
BD18_1411061806_ims.csv 11 0.59767 19.36 14 #1CC18B
BD18_1411061806_ims.csv 51 0.59419 23.291 14 #407A5C
BD18_1411061806_ims.csv 47 0.92149 26.863 14 #31C228
BD18_1411061806_ims.csv 15 0.81355 29.25 14 #EDD2E7
BD18_1411061806_ims.csv 67 0.75958 29.796 14 #E6FE79
BD18_1411061806_ims.csv 15 0.79092 29.25 14 #EDD2E7
BD18_1411061806_ims.csv 15 0.7973 29.25 14 #EDD2E7
BD18_1411061806_ims.csv 47 0.84953 26.863 14 #31C228
BD18_1411061806_ims.csv 49 0.87564 28.813 14 #21E96F
BD18_1411061806_ims.csv 15 0.89944 29.25 14 #EDD2E7
BD18_1411061806_ims.csv 15 0.91685 29.25 14 #EDD2E7
BD18_1411061806_ims.csv 82 0.68646 30.233 14 #F59C1A
BD18_1411061806_ims.csv 67 0.71896 29.796 14 #E6FE79
BD18_1411061806_ims.csv 67 0.64294 29.796 14 #E6FE79
BD18_1411061806_ims.csv 101 0.64932 25.771 14 #A8DD82
BD18_1411061806_ims.csv 76 0.48161 32.729 14 #3FC5A9
BD18_1411061806_ims.csv 76 0.48741 33.259 14 #3FC5A9
BD18_1411061806_ims.csv 76 0.47696 33.259 14 #3FC5A9
BD18_1411061806_ims.csv 121 0.85707 35.225 14 #F64DD8
BD18_1411061806_ims.csv 121 0.65918 34.773 14 #F64DD8
BD18_1411061806_ims.csv 122 0.83444 36.738 14 #B8A76D
BD18_1411061806_ims.csv 122 0.83908 36.738 14 #B8A76D
BD18_1411061806_ims.csv 18 0.59767 37.269 14 #FC939A
BD18_1411061806_ims.csv 123 0.48161 41.746 14 #DEDCCB
BD18_1411061806_ims.csv 123 0.48741 41.746 14 #DEDCCB
BD18_1411061806_ims.csv 123 0.47696 41.746 14 #DEDCCB
BD18_1411061806_ims.csv 124 0.64758 46.192 14 #6181E6
BD18_1411061806_ims.csv 125 0.58374 46.722 14 #6A5023
BD18_1411061806_ims.csv 126 0.57272 47.253 14 #8153B3
BD18_1411061806_ims.csv 125 0.59883 46.722 14 #6A5023
BD18_1411061806_ims.csv 27 0.47812 51.683 14 #3AA03E
BD18_1411061806_ims.csv 127 0.48161 51.683 14 #EC1824
BD18_1411061806_ims.csv 127 0.48741 51.683 14 #EC1824
BD18_1411061806_ims.csv 128 0.90176 57.112 14 #D18505
BD18_1411061806_ims.csv 109 0.47812 63.617 14 #E0DF03
BD18_1411061806_ims.csv 109 0.48161 63.617 14 #E0DF03
BD18_1411061806_ims.csv 109 0.48741 63.617 14 #E0DF03
BD18_1411061806_ims.csv 90 0.6441 76.082 14 #FDCDCB
BD18_1411061806_ims.csv 129 0.61334 75.551 14 #66C043
BD18_1411061806_ims.csv 130 0.59709 71.089 14 #8C3CEC
BD18_1411061806_ims.csv 43 0.59593 56.659 14 #F047BD
BD18_1411061806_ims.csv 131 0.47812 82.556 14 #30D20D
BD18_1411061806_ims.csv 131 0.48161 82.556 14 #30D20D
BD18_1411061806_ims.csv 131 0.48741 82.556 14 #30D20D
BD18_1411061806_ims.csv 132 0.59651 86.955 14 #EB774A
BD18_1411061806_ims.csv 71 0.9093 96.892 14 #3A5D16
BD18_1411061806_ims.csv 71 0.98184 96.892 14 #3A5D16
BD18_1411061806_ims.csv 77 0.60115 92.914 14 #31E0F7
BD18_1411061806_ims.csv 71 1.02537 96.892 14 #3A5D16
BD18_1411061806_ims.csv 34 0.94818 96.455 14 #D68295
BD18_1411061806_ims.csv 71 1.04974 96.892 14 #3A5D16
BD18_1411061806_ims.csv 34 1.07237 96.455 14 #D68295
BD18_1411061806_ims.csv 71 1.04161 96.892 14 #3A5D16
BD18_1411061806_ims.csv 34 1.0538 96.455 14 #D68295
BD18_1411061806_ims.csv 71 0.96617 96.892 14 #3A5D16
BD18_1411061806_ims.csv 71 1.00912 96.892 14 #3A5D16
BD18_1411061806_ims.csv 71 1.03059 96.892 14 #3A5D16
BD18_1411061806_ims.csv 71 1.03755 96.892 14 #3A5D16
BD18_1411061806_ims.csv 34 1.06018 96.455 14 #D68295
BD18_1411061806_ims.csv 71 0.99983 96.892 14 #3A5D16
BD18_1411061806_ims.csv 34 1.01492 96.455 14 #D68295
BD18_1411061806_ims.csv 71 1.0213 96.892 14 #3A5D16
BD18_1411061806_ims.csv 34 1.14143 96.455 14 #D68295
BD18_1411061806_ims.csv 34 0.95283 96.455 14 #D68295
BD18_1411061806_ims.csv 71 0.96211 96.892 14 #3A5D16
BD18_1411061806_ims.csv 70 0.92555 97.875 14 #7CCE38
BD18_1411061806_ims.csv 133 0.60754 99.856 14 #B3FF5E
BD18_1411061806_ims.csv 80 0.48161 103.85 14 #A95EEC
BD18_1411061806_ims.csv 80 0.48741 103.85 14 #A95EEC
BD18_1411061806_ims.csv 80 0.47696 103.85 14 #A95EEC
BD18_1411061806_ims.csv 134 0.91394 110.87 14 #0138BE
BD18_1411061806_ims.csv 135 0.8739 110.339 14 #E712F8
BD18_1411061806_ims.csv 136 0.64758 119.746 14 #059E19
BD18_1411061806_ims.csv 137 0.64352 108.92 14 #6F7C0D
BD18_1411061806_ims.csv 135 0.59767 110.339 14 #E712F8
BD18_1411061806_ims.csv 37 0.88957 116.298 14 #12EB05
BD18_1411061806_ims.csv 99 0.47812 148.59 14 #C31304
BD18_1411061806_ims.csv 99 0.48277 148.59 14 #C31304
BD18_1411061806_ims.csv 99 0.49031 148.59 14 #C31304
BD18_1411061835_ims.csv 1 0.47871 0 15 #B3D6C8
BD18_1411061835_ims.csv 1 0.50306 0 15 #B3D6C8
BD18_1411061835_ims.csv 6 0.63637 3.011 15 #B04473
BD18_1411061835_ims.csv 6 0.79519 3.542 15 #B04473
BD18_1411061835_ims.csv 6 0.5871 3.542 15 #B04473
BD18_1411061835_ims.csv 5 0.69028 3.978 15 #45F6F8
BD18_1411061835_ims.csv 42 0.71288 5.429 15 #A1E50F
BD18_1411061835_ims.csv 74 0.49668 6.927 15 #ED8ECB
BD18_1411061835_ims.csv 12 0.54885 7.91 15 #7B2FD1
BD18_1411061835_ims.csv 12 0.53668 7.91 15 #7B2FD1
BD18_1411061835_ims.csv 81 0.50885 11.466 15 #1A4555
BD18_1411061835_ims.csv 138 0.64449 18.861 15 #D0E43B
BD18_1411061835_ims.csv 138 0.80446 18.861 15 #D0E43B
BD18_1411061835_ims.csv 40 0.57725 22.886 15 #C0ECE7
BD18_1411061835_ims.csv 49 0.83576 28.845 15 #21E96F
BD18_1411061835_ims.csv 49 0.81374 28.845 15 #21E96F
BD18_1411061835_ims.csv 49 0.84214 28.845 15 #21E96F
BD18_1411061835_ims.csv 49 0.85663 28.845 15 #21E96F
BD18_1411061835_ims.csv 49 0.68622 28.845 15 #21E96F
BD18_1411061835_ims.csv 16 0.59754 28.845 15 #3AC6AD
BD18_1411061835_ims.csv 138 0.59812 18.861 15 #D0E43B
BD18_1411061835_ims.csv 49 0.64333 28.845 15 #21E96F
BD18_1411061835_ims.csv 122 0.59754 36.863 15 #B8A76D
BD18_1411061835_ims.csv 43 0.59812 56.285 15 #F047BD
BD18_1411061835_ims.csv 96 0.44625 78.562 15 #048212
BD18_1411061835_ims.csv 105 0.44741 60.201 15 #13C6C1
BD18_1411061835_ims.csv 76 0.44799 32.776 15 #3FC5A9
BD18_1411061835_ims.csv 86 0.44741 40.794 15 #F82378
BD18_1411061835_ims.csv 29 0.44857 21.809 15 #F1E6FD
BD18_1411061835_ims.csv 38 0.45205 5.96 15 #7FC8C0
BD18_1411061835_ims.csv 34 0.95806 96.518 15 #D68295
BD18_1411061835_ims.csv 69 1.02878 96.081 15 #A7DC49
BD18_1411061835_ims.csv 69 1.03631 96.081 15 #A7DC49
BD18_1411061835_ims.csv 69 1.09196 96.081 15 #A7DC49
BD18_1411061835_ims.csv 34 1.04095 96.518 15 #D68295
BD18_1411061835_ims.csv 34 1.06703 96.518 15 #D68295
BD18_1411061835_ims.csv 71 1.05602 97.048 15 #3A5D16
BD18_1411061835_ims.csv 34 1.06182 96.518 15 #D68295
BD18_1411061835_ims.csv 34 1.00096 96.518 15 #D68295
BD18_1411061835_ims.csv 34 1.01081 96.518 15 #D68295
BD18_1411061835_ims.csv 34 1.04964 96.518 15 #D68295
BD18_1411061835_ims.csv 34 1.07399 96.518 15 #D68295
BD18_1411061835_ims.csv 71 1.11398 97.048 15 #3A5D16
BD18_1411061835_ims.csv 34 1.13949 96.518 15 #D68295
BD18_1411061835_ims.csv 71 1.08152 97.048 15 #3A5D16
BD18_1411061835_ims.csv 34 0.95343 96.518 15 #D68295
BD18_1411061835_ims.csv 34 0.96444 96.518 15 #D68295
BD18_1411061835_ims.csv 34 0.97893 96.518 15 #D68295
BD18_1411061835_ims.csv 34 0.92503 96.518 15 #D68295
BD18_1411061835_ims.csv 59 0.60681 100.418 15 #1DE74B
BD18_1411061835_ims.csv 45 0.88909 115.831 15 #57BB3A
BD18_1411061842_ims.csv 1 0.47941 0 16 #B3D6C8
BD18_1411061842_ims.csv 1 0.50376 0 16 #B3D6C8
BD18_1411061842_ims.csv 6 0.79654 3.01 16 #B04473
BD18_1411061842_ims.csv 4 0.83886 3.993 16 #02D229
BD18_1411061842_ims.csv 9 0.58145 4.539 16 #AB8D22
BD18_1411061842_ims.csv 9 0.74204 4.539 16 #AB8D22
BD18_1411061842_ims.csv 5 0.69044 3.993 16 #45F6F8
BD18_1411061842_ims.csv 33 0.71479 4.992 16 #A8ECE8
BD18_1411061842_ims.csv 74 0.49738 6.942 16 #ED8ECB
BD18_1411061842_ims.csv 12 0.5484 8.002 16 #7B2FD1
BD18_1411061842_ims.csv 104 0.53622 8.533 16 #7828BC
BD18_1411061842_ims.csv 66 0.44868 24.928 16 #2117F5
BD18_1411061842_ims.csv 42 0.45274 5.522 16 #A1E50F
BD18_1411061842_ims.csv 49 0.77219 28.407 16 #21E96F
BD18_1411061842_ims.csv 49 0.88118 28.407 16 #21E96F
BD18_1411061842_ims.csv 48 0.90032 27.955 16 #C5AE95
BD18_1411061842_ims.csv 49 0.7919 28.407 16 #21E96F
BD18_1411061842_ims.csv 49 0.78378 28.407 16 #21E96F
BD18_1411061842_ims.csv 49 0.79828 28.407 16 #21E96F
BD18_1411061842_ims.csv 15 0.80697 28.938 16 #EDD2E7
BD18_1411061842_ims.csv 15 0.81277 28.938 16 #EDD2E7
BD18_1411061842_ims.csv 15 0.8464 29.374 16 #EDD2E7
BD18_1411061842_ims.csv 49 0.87481 28.407 16 #21E96F
BD18_1411061842_ims.csv 49 0.76117 28.407 16 #21E96F
BD18_1411061842_ims.csv 49 0.91713 28.407 16 #21E96F
BD18_1411061842_ims.csv 48 0.71827 27.955 16 #C5AE95
BD18_1411061842_ims.csv 48 0.68696 27.409 16 #C5AE95
BD18_1411061842_ims.csv 48 0.64348 27.955 16 #C5AE95
BD18_1411061842_ims.csv 90 0.4481 76.658 16 #FDCDCB
BD18_1411061842_ims.csv 139 0.4481 36.379 16 #FDC8A6
BD18_1411061842_ims.csv 140 0.4481 62.228 16 #16EA6B
BD18_1411061842_ims.csv 112 0.73856 90.105 16 #4FC68A
