sample\peak	1	6	8	3	5	100	12	38	138	40	49	124	147	122	155	77	69	56	34	71	55	103	60	45	15	17	159	47	156	93	94	97	72	98	99	10	39	13	160	74	119	66	48	67	161	162	83	30	110	89	96	57	157	70	153	163	11	75	82	114	113	58	78	65	164	158	165	166	167	73	87	52	143	41
BD18_1410161000_ims.csv	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BD18_1410161004_ims.csv	1	1	0	1	1	1	0	1	1	0	1	0	1	1	0	1	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BD18_1410161013_ims.csv	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BD18_1410160954_ims.csv	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
BD18_1410161019_ims.csv	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0
BD18_1410161009_ims.csv	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
BD18_1410161016_ims.csv	1	1	0	1	1	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0
BD18_1410160957_ims.csv	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
