measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1511121658_ims.csv	p1	0.47847	0	148.772	831	0
BD18_1511121658_ims.csv	p2	0.58707	3.432	128.672	1018	7
BD18_1511121658_ims.csv	p3	0.65095	3.963	12.1493	1128	8
BD18_1511121658_ims.csv	p4	0.68637	29.391	15.4723	1189	59
BD18_1511121658_ims.csv	p5	1.0412	96.721	34.2018	1800	194
BD18_1511121658_ims.csv	p6	0.69044	3.963	17.6488	1196	8
BD18_1511121658_ims.csv	p7	0.71831	29.391	10.1235	1244	59
BD18_1511121658_ims.csv	p8	0.81529	29.391	95.155	1411	59
BD18_1511121658_ims.csv	p9	0.67592	3.963	10.0849	1171	8
BD18_1511121658_ims.csv	p10	1.06908	97.781	25.6808	1848	196
BD18_1511121658_ims.csv	p11	0.84201	29.391	54.1888	1457	59
BD18_1511121658_ims.csv	p12	0.58126	7.925	10.4202	1008	16
BD18_1511121658_ims.csv	p13	0.6434	29.391	382.47	1115	59
BD18_1511121658_ims.csv	p14	1.09869	97.781	19.1119	1899	196
BD18_1511121658_ims.csv	p15	1.10334	97.235	18.1095	1907	195
BD18_1511121658_ims.csv	p16	1.07372	97.781	24.9833	1856	196
BD18_1511121658_ims.csv	p17	0.75838	7.925	16.1834	1313	16
BD18_1511121658_ims.csv	p18	0.59868	14.446	34.1979	1038	29
BD18_1511121658_ims.csv	p19	0.53596	9.501	24.2719	930	19
BD18_1511121658_ims.csv	p21	0.96454	97.781	66.4154	1668	196
BD18_1511121658_ims.csv	p22	1.08708	98.218	21.3203	1879	197
BD18_1511121658_ims.csv	p23	0.54874	7.488	403.88	952	15
BD18_1511121658_ims.csv	p24	0.59868	28.86	226.196	1038	58
BD18_1511121658_ims.csv	p25	1.04933	97.781	31.9444	1814	196
BD18_1511121658_ims.csv	p26	0.49705	6.506	289.568	863	13
BD18_1511121658_ims.csv	p27	1.09231	97.781	20.1148	1888	196
BD18_1511121658_ims.csv	p28	0.59868	19.422	400.454	1038	39
BD18_1511121658_ims.csv	p29	0.95874	98.218	68.8969	1658	197
BD18_1511121658_ims.csv	p31	0.99532	97.781	56.9346	1721	196
BD18_1511121658_ims.csv	p32	0.59868	37.877	440.528	1038	76
BD18_1511121658_ims.csv	p33	0.65095	45.365	21.4514	1128	91
BD18_1511121658_ims.csv	p34	0.44943	10.998	21.779	781	22
BD18_1511121658_ims.csv	p35	0.59926	47.315	27.2057	1039	95
BD18_1511121658_ims.csv	p36	0.72238	51.371	11.6814	1251	103
BD18_1511121658_ims.csv	p37	0.45233	5.445	122.943	786	11
BD18_1511121658_ims.csv	p38	0.95467	98.218	69.3255	1651	197
BD18_1511121658_ims.csv	p39	0.59926	56.785	252.029	1039	114
BD18_1511121658_ims.csv	p40	0.68289	74.74	14.7553	1183	150
BD18_1511121658_ims.csv	p41	0.63875	91.791	14.8701	1107	184
BD18_1511121658_ims.csv	p42	0.80658	19.422	47.9647	1396	39
BD18_1511121658_ims.csv	p44	0.82575	19.422	16.4036	1429	39
BD18_1511121658_ims.csv	p45	0.97616	97.781	68.3286	1688	196
BD18_1511121658_ims.csv	p46	1.14399	98.218	45.581	1977	197
BD18_1511121658_ims.csv	p47	0.8333	19.422	15.6722	1442	39
BD18_1511121658_ims.csv	p49	1.12018	97.781	19.5177	1936	196
BD18_1511121658_ims.csv	p50	0.8513	19.422	23.7005	1473	39
BD18_1511121658_ims.csv	p51	0.64398	19.422	80.7836	1116	39
BD18_1511121658_ims.csv	p52	0.57835	23.4	51.5248	1003	47
BD18_1511121658_ims.csv	p53	1.06037	97.781	28.4435	1833	196
BD18_1511121658_ims.csv	p55	0.95003	97.781	68.0301	1643	196
BD18_1511121658_ims.csv	p57	1.11089	99.279	17.8744	1920	199
BD18_1511121658_ims.csv	p61	0.64165	111.197	17.1796	1112	223
BD18_1511121658_ims.csv	p62	1.11437	97.781	18.9993	1926	196
BD18_1511121658_ims.csv	p63	0.9268	101.681	135.41	1603	204
BD18_1511121658_ims.csv	p65	0.60623	103.709	145.125	1051	208
BD18_1511121658_ims.csv	p66	0.89137	117.64	14.4264	1542	236
