measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1511121719_ims.csv	p1	0.44653	3.01	72.8941	776	6
BD18_1511121719_ims.csv	p5	0.53422	0	10.272	927	0
BD18_1511121719_ims.csv	p6	0.68695	26.457	34.7705	1190	53
BD18_1511121719_ims.csv	p7	0.71947	26.988	13.3856	1246	54
BD18_1511121719_ims.csv	p8	0.59636	2.043	17.815	1034	4
BD18_1511121719_ims.csv	p9	0.80426	27.939	10.3483	1392	56
BD18_1511121719_ims.csv	p10	0.50112	0	33.1808	870	0
BD18_1511121719_ims.csv	p11	0.81007	28.485	14.1956	1402	57
BD18_1511121719_ims.csv	p13	0.49066	0	683.564	852	0
BD18_1511121719_ims.csv	p14	0.60275	3.01	13.9596	1045	6
BD18_1511121719_ims.csv	p15	0.52957	0	12.2586	919	0
BD18_1511121719_ims.csv	p16	0.76187	27.502	16.3002	1319	55
BD18_1511121719_ims.csv	p17	0.61959	3.978	12.491	1074	8
BD18_1511121719_ims.csv	p20	0.81936	28.485	15.7678	1418	57
BD18_1511121719_ims.csv	p21	0.45175	5.553	293.987	785	11
BD18_1511121719_ims.csv	p22	0.64282	32.962	430.05	1114	66
BD18_1511121719_ims.csv	p24	0.58242	7.488	11.9416	1010	15
BD18_1511121719_ims.csv	p28	0.44537	79.778	28.2501	774	160
BD18_1511121719_ims.csv	p29	0.81355	28.485	13.932	1408	57
BD18_1511121719_ims.csv	p30	0.44537	63.351	34.2867	774	127
BD18_1511121719_ims.csv	p32	0.58707	3.447	65.8335	1018	7
BD18_1511121719_ims.csv	p35	0.44537	46.909	44.8413	774	94
BD18_1511121719_ims.csv	p41	0.51622	51.402	23.3434	896	103
BD18_1511121719_ims.csv	p42	0.51622	65.91	21.6266	896	132
BD18_1511121719_ims.csv	p44	0.82342	28.485	16.5955	1425	57
BD18_1511121719_ims.csv	p45	0.51622	79.326	20.8395	896	159
BD18_1511121719_ims.csv	p49	0.601	38.001	10.2352	1042	76
BD18_1511121719_ims.csv	p50	0.59636	38.001	30.389	1034	76
BD18_1511121719_ims.csv	p52	0.5679	8.018	10.4239	985	16
BD18_1511121719_ims.csv	p53	0.57777	23.462	57.3106	1002	47
BD18_1511121719_ims.csv	p54	0.59636	23.914	17.4372	1034	48
BD18_1511121719_ims.csv	p55	0.8484	29.967	769.239	1468	60
BD18_1511121719_ims.csv	p57	0.49182	5.038	709.484	854	10
BD18_1511121719_ims.csv	p60	0.68695	33.477	38.7151	1190	67
BD18_1511121719_ims.csv	p64	0.59636	55.848	17.8147	1034	112
BD18_1511121719_ims.csv	p66	0.60739	58.858	53.8663	1053	118
BD18_1511121719_ims.csv	p69	0.68986	63.866	26.7946	1195	128
BD18_1511121719_ims.csv	p70	0.5377	8.018	50.6361	933	16
BD18_1511121719_ims.csv	p71	0.62365	58.858	18.2873	1081	118
BD18_1511121719_ims.csv	p72	0.89834	92.773	14.7018	1554	186
BD18_1511121719_ims.csv	p75	0.54874	8.018	141.01	952	16
BD18_1511121719_ims.csv	p77	0.66314	78.78	24.2108	1149	158
BD18_1511121719_ims.csv	p79	0.44653	11.013	108.328	776	22
BD18_1511121719_ims.csv	p80	0.48079	65.379	763.777	835	131
BD18_1511121719_ims.csv	p81	0.62888	125.658	29.3789	1090	252
BD18_1511121719_ims.csv	p82	0.46511	0	11.3582	808	0
BD18_1511121719_ims.csv	p83	0.62946	58.858	15.8817	1091	118
BD18_1511121719_ims.csv	p84	0.47034	0	16.495	817	0
BD18_1511121719_ims.csv	p87	0.48079	16.036	720.339	835	32
BD18_1511121719_ims.csv	p88	0.62888	74.287	19.1917	1090	149
BD18_1511121719_ims.csv	p89	0.48079	0	1021.37	835	0
BD18_1511121719_ims.csv	p92	0.48079	79.326	757.873	835	159
BD18_1511121719_ims.csv	p95	0.48544	16.036	431.626	843	32
BD18_1511121719_ims.csv	p96	0.48079	52.837	792.889	835	106
BD18_1511121719_ims.csv	p97	0.48544	0	547.39	843	0
BD18_1511121719_ims.csv	p98	0.48544	24.96	394.473	843	50
BD18_1511121719_ims.csv	p100	0.60681	73.834	67.0164	1052	148
BD18_1511121719_ims.csv	p101	0.50576	0	34.8083	878	0
BD18_1511121719_ims.csv	p102	0.9268	104.816	120.909	1603	210
BD18_1511121719_ims.csv	p104	0.50634	12.948	20.9625	879	26
BD18_1511121719_ims.csv	p105	0.60739	90.293	181.231	1053	181
BD18_1511121719_ims.csv	p107	0.51041	0	22.8688	886	0
