measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1511121706_ims.csv	p1	0.47823	0	190.607	830	0
BD18_1511121706_ims.csv	p2	0.51194	0	20.7181	888	0
BD18_1511121706_ims.csv	p4	1.07449	99.247	24.4189	1856	199
BD18_1511121706_ims.csv	p5	0.58749	3.541	96.9512	1018	7
BD18_1511121706_ims.csv	p6	0.96291	95.285	65.3762	1664	191
BD18_1511121706_ims.csv	p8	0.58516	7.441	17.0229	1014	15
BD18_1511121706_ims.csv	p10	0.7752	28.392	11.1466	1341	57
BD18_1511121706_ims.csv	p11	1.12447	95.721	18.2072	1942	192
BD18_1511121706_ims.csv	p13	1.04776	95.285	31.8723	1810	191
BD18_1511121706_ims.csv	p14	0.94432	95.285	72.2475	1632	191
BD18_1511121706_ims.csv	p15	0.49683	6.458	290.079	862	13
BD18_1511121706_ims.csv	p16	0.78566	28.392	13.3683	1359	57
BD18_1511121706_ims.csv	p17	0.97802	95.285	64.9898	1690	191
BD18_1511121706_ims.csv	p18	0.54913	7.441	296.185	952	15
BD18_1511121706_ims.csv	p19	0.99255	95.721	57.2983	1715	192
BD18_1511121706_ims.csv	p20	1.09774	96.252	18.7124	1896	193
BD18_1511121706_ims.csv	p21	0.59911	19.422	14.9453	1038	39
BD18_1511121706_ims.csv	p23	0.7938	28.922	10.5865	1373	58
BD18_1511121706_ims.csv	p24	1.03149	95.721	38.2032	1782	192
BD18_1511121706_ims.csv	p25	1.11111	95.721	18.0608	1919	192
BD18_1511121706_ims.csv	p26	0.53751	7.956	43.5229	932	16
BD18_1511121706_ims.csv	p28	0.51601	21.965	10.7258	895	44
BD18_1511121706_ims.csv	p29	1.05648	95.721	28.6101	1825	192
BD18_1511121706_ims.csv	p30	0.57877	23.462	64.1913	1003	47
BD18_1511121706_ims.csv	p31	1.06519	95.721	25.8106	1840	192
BD18_1511121706_ims.csv	p32	1.06868	95.285	25.0754	1846	191
BD18_1511121706_ims.csv	p33	1.08437	95.285	21.3559	1873	191
BD18_1511121706_ims.csv	p34	1.10588	95.721	18.1807	1910	192
BD18_1511121706_ims.csv	p35	0.44859	10.966	40.9803	779	22
BD18_1511121706_ims.csv	p36	0.44743	24.429	18.0956	777	49
BD18_1511121706_ims.csv	p37	0.763	28.392	19.5476	1320	57
BD18_1511121706_ims.csv	p38	0.45208	4.976	152.601	785	10
BD18_1511121706_ims.csv	p39	1.04253	95.721	34.5985	1801	192
BD18_1511121706_ims.csv	p40	0.51194	15.444	18.1602	888	31
BD18_1511121706_ims.csv	p42	1.11808	95.285	18.8196	1931	191
BD18_1511121706_ims.csv	p43	0.51194	21.434	16.6054	888	43
BD18_1511121706_ims.csv	p48	1.0896	95.285	21.0951	1882	191
BD18_1511121706_ims.csv	p49	0.82925	28.922	18.9754	1434	58
BD18_1511121706_ims.csv	p50	0.78043	28.392	11.5379	1350	57
BD18_1511121706_ims.csv	p52	1.02335	99.777	40.5942	1768	200
BD18_1511121706_ims.csv	p53	0.79845	28.392	10.9063	1381	57
BD18_1511121706_ims.csv	p54	0.84901	29.889	628.029	1468	60
BD18_1511121706_ims.csv	p56	0.91933	28.392	13.1958	1589	57
BD18_1511121706_ims.csv	p59	0.82344	28.922	18.508	1424	58
BD18_1511121706_ims.csv	p61	1.0373	96.689	36.0449	1792	194
BD18_1511121706_ims.csv	p63	1.06113	99.247	26.9346	1833	199
BD18_1511121706_ims.csv	p64	0.8182	28.922	17.1471	1415	58
BD18_1511121706_ims.csv	p65	0.71883	27.939	21.4147	1244	56
BD18_1511121706_ims.csv	p68	0.90189	27.939	11.6035	1559	56
BD18_1511121706_ims.csv	p72	1.14539	95.721	44.6525	1978	192
BD18_1511121706_ims.csv	p73	0.68745	27.425	21.0655	1190	55
BD18_1511121706_ims.csv	p74	0.59969	38.407	18.1347	1039	77
BD18_1511121706_ims.csv	p79	0.64502	23.462	29.2717	1117	47
BD18_1511121706_ims.csv	p84	0.64386	27.939	465.443	1115	56
BD18_1511121706_ims.csv	p87	0.51194	43.898	12.5349	888	88
BD18_1511121706_ims.csv	p88	0.92746	102.757	127.502	1603	206
BD18_1511121706_ims.csv	p89	0.94896	95.285	72.2766	1640	191
BD18_1511121706_ims.csv	p91	0.66362	78.78	38.8929	1149	158
BD18_1511121706_ims.csv	p94	0.69035	84.77	10.3679	1195	170
BD18_1511121706_ims.csv	p95	0.68977	56.347	89.1468	1194	113
BD18_1511121706_ims.csv	p96	0.95419	99.777	68.4072	1649	200
BD18_1511121706_ims.csv	p97	0.62759	91.213	45.6516	1087	183
BD18_1511121706_ims.csv	p101	0.60899	59.342	15.8625	1055	119
BD18_1511121706_ims.csv	p103	0.62817	123.677	10.5552	1088	248
BD18_1511121706_ims.csv	p104	0.61015	84.24	89.3898	1057	169
BD18_1511121706_ims.csv	p109	0.47707	145.642	16.17	828	292
BD18_1511121706_ims.csv	p114	0.60841	136.141	49.1394	1054	273
BD18_1511121706_ims.csv	p115	0.60783	105.253	192.299	1053	211
