measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1511121712_ims.csv	p1	0.4787	0	139.558	831	0
BD18_1511121712_ims.csv	p2	0.50833	0	15.422	882	0
BD18_1511121712_ims.csv	p3	0.54842	1.935	10.0393	951	4
BD18_1511121712_ims.csv	p4	1.112	97.204	15.0867	1921	195
BD18_1511121712_ims.csv	p6	0.85636	29.921	24.9028	1481	60
BD18_1511121712_ims.csv	p7	1.06494	97.641	20.2532	1840	196
BD18_1511121712_ims.csv	p8	0.65184	3.963	12.7887	1129	8
BD18_1511121712_ims.csv	p9	0.71924	29.391	11.595	1245	59
BD18_1511121712_ims.csv	p10	0.67624	3.963	11.5783	1171	8
BD18_1511121712_ims.csv	p11	0.81569	29.921	62.3759	1411	60
BD18_1511121712_ims.csv	p12	0.71517	5.024	11.9936	1238	10
BD18_1511121712_ims.csv	p13	1.14396	97.204	34.8083	1976	195
BD18_1511121712_ims.csv	p14	0.84183	29.921	34.0155	1456	60
BD18_1511121712_ims.csv	p15	1.10212	97.641	13.689	1904	196
BD18_1511121712_ims.csv	p16	0.68728	29.921	16.5611	1190	60
BD18_1511121712_ims.csv	p17	0.59897	14.93	48.8266	1038	30
BD18_1511121712_ims.csv	p18	0.58735	3.448	73.1023	1018	7
BD18_1511121712_ims.csv	p21	0.49729	5.991	251.57	863	12
BD18_1511121712_ims.csv	p22	0.53564	15.99	10.8341	929	32
BD18_1511121712_ims.csv	p23	0.59839	29.921	214.677	1037	60
BD18_1511121712_ims.csv	p25	0.53564	9.454	37.2296	929	19
BD18_1511121712_ims.csv	p26	0.59897	19.875	352.776	1038	40
BD18_1511121712_ims.csv	p27	1.12072	97.204	15.8027	1936	195
BD18_1511121712_ims.csv	p29	0.64371	29.921	326.227	1115	60
BD18_1511121712_ims.csv	p30	0.549	7.941	595.018	952	16
BD18_1511121712_ims.csv	p31	0.59897	37.862	327.52	1038	76
BD18_1511121712_ims.csv	p32	0.8488	19.875	19.1954	1468	40
BD18_1511121712_ims.csv	p33	0.59897	56.784	117.982	1038	114
BD18_1511121712_ims.csv	p35	0.64429	19.875	73.5447	1116	40
BD18_1511121712_ims.csv	p36	0.97546	97.204	54.605	1686	195
BD18_1511121712_ims.csv	p38	0.80697	19.875	40.0977	1396	40
BD18_1511121712_ims.csv	p39	1.10561	97.204	13.9556	1910	195
BD18_1511121712_ims.csv	p40	0.92724	100.231	139.533	1603	201
BD18_1511121712_ims.csv	p41	1.07133	97.204	19.3295	1851	195
BD18_1511121712_ims.csv	p43	0.83137	19.875	15.1308	1438	40
BD18_1511121712_ims.csv	p44	1.08179	97.641	16.7168	1869	196
BD18_1511121712_ims.csv	p45	0.85345	19.875	19.497	1476	40
BD18_1511121712_ims.csv	p47	0.57863	23.416	39.5661	1003	47
BD18_1511121712_ims.csv	p48	0.44732	15.99	54.7855	777	32
BD18_1511121712_ims.csv	p50	1.00103	97.641	43.1453	1730	196
BD18_1511121712_ims.csv	p51	0.44674	41.84	29.952	776	84
BD18_1511121712_ims.csv	p52	0.44674	25.881	44.0923	776	52
BD18_1511121712_ims.csv	p54	1.01323	97.641	36.5967	1751	196
BD18_1511121712_ims.csv	p56	0.44616	61.34	16.0917	775	123
BD18_1511121712_ims.csv	p58	1.03705	97.204	27.1003	1792	195
BD18_1511121712_ims.csv	p60	1.04693	97.641	24.529	1809	196
BD18_1511121712_ims.csv	p61	0.45255	5.024	215.184	786	10
BD18_1511121712_ims.csv	p63	0.44674	33.369	36.804	776	67
BD18_1511121712_ims.csv	p64	0.60768	102.711	164.249	1053	206
BD18_1511121712_ims.csv	p66	0.94699	96.689	63.9009	1637	194
BD18_1511121712_ims.csv	p67	0.68961	84.256	18.2776	1194	169
BD18_1511121712_ims.csv	p68	1.12943	97.641	14.4058	1951	196
BD18_1511121712_ims.csv	p73	1.0295	97.641	29.6898	1779	196
BD18_1511121712_ims.csv	p74	1.09109	97.641	16.4235	1885	196
BD18_1511121712_ims.csv	p75	1.0417	97.641	25.5305	1800	196
BD18_1511121712_ims.csv	p76	1.09573	98.171	14.9413	1893	197
