measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1511121723_ims.csv	p1	0.4787	0	165.164	831	0
BD18_1511121723_ims.csv	p2	0.50426	0	17.4224	875	0
BD18_1511121723_ims.csv	p4	0.5978	1.95	14.2653	1036	4
BD18_1511121723_ims.csv	p5	1.09573	97.219	17.1887	1893	195
BD18_1511121723_ims.csv	p6	1.05332	97.219	27.4252	1820	195
BD18_1511121723_ims.csv	p7	1.112	96.689	17.4841	1921	194
BD18_1511121723_ims.csv	p8	0.58677	3.463	60.6311	1017	7
BD18_1511121723_ims.csv	p9	0.95687	97.219	63.3256	1654	195
BD18_1511121723_ims.csv	p10	0.76339	29.391	19.8951	1321	59
BD18_1511121723_ims.csv	p11	0.67624	3.994	12.9978	1171	8
BD18_1511121723_ims.csv	p12	1.08063	96.689	20.7533	1867	194
BD18_1511121723_ims.csv	p14	0.71517	4.977	17.3381	1238	10
BD18_1511121723_ims.csv	p15	0.96326	97.219	60.7597	1665	195
BD18_1511121723_ims.csv	p16	0.78315	29.391	12.71	1355	59
BD18_1511121723_ims.csv	p17	0.96907	97.219	59.0744	1675	195
BD18_1511121723_ims.csv	p18	1.00568	97.219	46.8168	1738	195
BD18_1511121723_ims.csv	p19	0.75991	7.441	21.627	1315	15
BD18_1511121723_ims.csv	p20	1.03531	97.219	33.2945	1789	195
BD18_1511121723_ims.csv	p21	1.06668	97.219	24.1129	1843	195
BD18_1511121723_ims.csv	p22	0.49729	6.474	242.592	863	13
BD18_1511121723_ims.csv	p23	0.549	7.441	441.799	952	15
BD18_1511121723_ims.csv	p24	0.8488	29.921	278.285	1468	60
BD18_1511121723_ims.csv	p25	0.95106	97.219	63.3402	1644	195
BD18_1511121723_ims.csv	p26	1.09283	97.75	17.5577	1888	196
BD18_1511121723_ims.csv	p27	0.53622	9.033	54.0085	930	18
BD18_1511121723_ims.csv	p28	0.5153	22.386	53.7651	894	45
BD18_1511121723_ims.csv	p29	0.57863	23.431	37.8404	1003	47
BD18_1511121723_ims.csv	p30	1.04577	96.689	29.9416	1807	194
BD18_1511121723_ims.csv	p31	0.87611	29.921	10.1794	1515	60
BD18_1511121723_ims.csv	p33	1.06087	97.219	24.9554	1833	195
BD18_1511121723_ims.csv	p34	0.44732	25.366	64.8152	777	51
BD18_1511121723_ims.csv	p35	0.45197	5.491	346.979	785	11
BD18_1511121723_ims.csv	p36	1.11665	97.219	17.3737	1929	195
BD18_1511121723_ims.csv	p37	1.12246	97.219	17.3617	1939	195
BD18_1511121723_ims.csv	p38	0.7082	29.391	11.2457	1226	59
BD18_1511121723_ims.csv	p39	1.07366	97.219	22.2643	1855	195
BD18_1511121723_ims.csv	p40	0.71924	29.391	31.0022	1245	59
BD18_1511121723_ims.csv	p41	0.90051	29.391	26.3399	1557	59
BD18_1511121723_ims.csv	p42	0.91969	29.391	20.5718	1590	59
BD18_1511121723_ims.csv	p43	0.81394	29.391	14.6489	1408	59
BD18_1511121723_ims.csv	p45	0.97604	96.689	62.4056	1687	194
BD18_1511121723_ims.csv	p46	1.08586	99.263	18.3432	1876	199
BD18_1511121723_ims.csv	p47	0.83021	29.391	14.9648	1436	59
BD18_1511121723_ims.csv	p48	1.14396	97.219	40.8132	1976	195
BD18_1511121723_ims.csv	p49	0.77676	28.876	10.7385	1344	58
BD18_1511121723_ims.csv	p50	0.68728	28.876	48.194	1190	58
BD18_1511121723_ims.csv	p51	0.64312	29.391	532.368	1114	59
BD18_1511121723_ims.csv	p52	0.8244	29.391	15.4886	1426	59
BD18_1511121723_ims.csv	p54	0.44674	61.293	23.6282	776	123
BD18_1511121723_ims.csv	p56	0.81917	29.391	15.8221	1417	59
BD18_1511121723_ims.csv	p64	0.44732	33.915	43.0459	777	68
BD18_1511121723_ims.csv	p67	0.44732	48.423	33.8776	777	97
BD18_1511121723_ims.csv	p68	0.94758	96.689	63.1527	1638	194
BD18_1511121723_ims.csv	p73	0.92724	101.197	132.12	1603	203
BD18_1511121723_ims.csv	p74	0.6071	103.241	144.571	1052	207
