measurement_name	peak_name	t	r	signal	index_t	index_r
BD18_1511121702_ims.csv	p1	0.4787	0	102.431	831	0
BD18_1511121702_ims.csv	p2	1.09864	97.687	18.1389	1898	196
BD18_1511121702_ims.csv	p3	0.65126	3.963	11.9395	1128	8
BD18_1511121702_ims.csv	p4	0.65997	3.448	10.361	1143	7
BD18_1511121702_ims.csv	p5	1.06726	98.202	23.5028	1844	197
BD18_1511121702_ims.csv	p6	0.58735	3.448	108.791	1018	7
BD18_1511121702_ims.csv	p7	0.67798	3.963	10.7388	1174	8
BD18_1511121702_ims.csv	p8	1.14454	96.72	42.6956	1977	194
BD18_1511121702_ims.csv	p9	0.58154	7.925	10.0932	1008	16
BD18_1511121702_ims.csv	p11	0.71343	4.399	10.37	1235	9
BD18_1511121702_ims.csv	p12	1.01323	97.235	44.9398	1751	195
BD18_1511121702_ims.csv	p13	0.72098	28.891	10.2942	1248	58
BD18_1511121702_ims.csv	p14	0.9714	97.235	63.5364	1679	195
BD18_1511121702_ims.csv	p16	0.81569	29.422	99.5394	1411	59
BD18_1511121702_ims.csv	p17	1.07075	97.687	22.5549	1850	196
BD18_1511121702_ims.csv	p20	0.84241	29.422	55.573	1457	59
BD18_1511121702_ims.csv	p21	1.0783	96.72	21.7702	1863	194
BD18_1511121702_ims.csv	p22	1.09225	97.235	18.8948	1887	195
BD18_1511121702_ims.csv	p23	0.76223	7.488	29.935	1319	15
BD18_1511121702_ims.csv	p24	1.10212	97.687	17.0634	1904	196
BD18_1511121702_ims.csv	p26	0.49729	6.521	268.729	863	13
BD18_1511121702_ims.csv	p28	1.03647	97.687	34.9036	1791	196
BD18_1511121702_ims.csv	p29	0.59839	28.891	215.643	1037	58
BD18_1511121702_ims.csv	p30	0.53622	8.923	27.9706	930	18
BD18_1511121702_ims.csv	p32	0.44907	12.964	17.7076	780	26
BD18_1511121702_ims.csv	p33	1.05506	97.235	27.6604	1823	195
BD18_1511121702_ims.csv	p34	1.10968	97.235	17.3193	1917	195
BD18_1511121702_ims.csv	p35	0.45255	4.93	127.18	786	10
BD18_1511121702_ims.csv	p36	0.59897	19.453	405.077	1038	39
BD18_1511121702_ims.csv	p37	1.01962	97.687	42.581	1762	196
BD18_1511121702_ims.csv	p38	1.11956	97.235	18.0742	1934	195
BD18_1511121702_ims.csv	p39	0.64371	29.422	389.217	1115	59
BD18_1511121702_ims.csv	p40	0.48916	33.93	12.1113	849	68
BD18_1511121702_ims.csv	p41	0.549	7.488	497.675	952	15
BD18_1511121702_ims.csv	p42	0.92724	94.318	136.723	1603	189
BD18_1511121702_ims.csv	p43	0.68786	29.422	11.9978	1191	59
BD18_1511121702_ims.csv	p44	0.5734	37.409	10.3066	994	75
BD18_1511121702_ims.csv	p45	0.69077	11.466	15.3779	1196	23
BD18_1511121702_ims.csv	p46	0.59897	37.409	454.352	1038	75
BD18_1511121702_ims.csv	p47	0.65126	45.427	22.6754	1128	91
BD18_1511121702_ims.csv	p49	0.59955	46.816	26.6505	1039	94
BD18_1511121702_ims.csv	p51	0.48916	52.307	22.205	849	105
BD18_1511121702_ims.csv	p53	0.6071	103.163	157.976	1052	207
BD18_1511121702_ims.csv	p55	0.68902	0	38.0615	1193	0
BD18_1511121702_ims.csv	p57	0.59955	56.831	207.151	1039	114
BD18_1511121702_ims.csv	p59	0.69251	5.554	16.7001	1199	11
BD18_1511121702_ims.csv	p60	0.68205	74.818	10.1585	1181	150
BD18_1511121702_ims.csv	p62	0.48916	64.771	25.7606	849	130
BD18_1511121702_ims.csv	p63	0.94874	97.235	68.5106	1640	195
BD18_1511121702_ims.csv	p65	0.82731	19.453	21.6402	1431	39
BD18_1511121702_ims.csv	p68	0.48916	79.81	26.6036	849	160
BD18_1511121702_ims.csv	p71	0.48916	149.168	32.4382	849	299
BD18_1511121702_ims.csv	p72	0.85345	19.453	30.6916	1476	39
BD18_1511121702_ims.csv	p73	0.86623	19.453	11.9916	1498	39
BD18_1511121702_ims.csv	p74	0.96094	97.687	65.3246	1661	196
BD18_1511121702_ims.csv	p75	0.64487	19.453	88.4469	1117	39
BD18_1511121702_ims.csv	p76	0.80639	19.453	60.0693	1395	39
BD18_1511121702_ims.csv	p77	0.57863	23.431	50.2805	1003	47
BD18_1511121702_ims.csv	p78	0.97721	97.235	64.728	1689	195
BD18_1511121702_ims.csv	p79	1.11607	98.202	17.7341	1928	197
BD18_1511121702_ims.csv	p83	1.08469	97.687	19.4832	1874	196
