measurement_name	peak_name	t	r	signal	index_t	index_r
temp_BD18_1511121654_ims.csv	p2	0.62931	-1	22.334	961	246
temp_BD18_1511121654_ims.csv	p7	0.94399	0	65.774	1503	193
temp_BD18_1511121654_ims.csv	p8	0.53583	1	25.0357	800	21
temp_BD18_1511121654_ims.csv	p9	0.6235	-1	13.6395	951	287
temp_BD18_1511121654_ims.csv	p17	0.65253	-6	10.1675	1001	8
temp_BD18_1511121654_ims.csv	p21	1.14314	0	47.1145	1846	193
temp_BD18_1511121654_ims.csv	p23	0.77272	2	11.1584	1208	57
temp_BD18_1511121654_ims.csv	p26	0.69085	-1	28.6967	1067	7
temp_BD18_1511121654_ims.csv	p29	0.97767	0	68.3747	1561	193
temp_BD18_1511121654_ims.csv	p30	1.11062	-2	18.8738	1790	198
temp_BD18_1511121654_ims.csv	p32	0.45281	1	78.7175	657	11
temp_BD18_1511121654_ims.csv	p38	1.08217	-2	21.9036	1741	198
temp_BD18_1511121654_ims.csv	p39	0.80349	2	12.447	1261	57
temp_BD18_1511121654_ims.csv	p43	1.09204	0	19.9112	1758	193
temp_BD18_1511121654_ims.csv	p44	0.54861	2	612.957	822	15
temp_BD18_1511121654_ims.csv	p47	1.10482	-2	17.5917	1780	198
temp_BD18_1511121654_ims.csv	p49	0.58751	-1	162.336	889	7
temp_BD18_1511121654_ims.csv	p52	0.44816	-2	12.1103	649	31
temp_BD18_1511121654_ims.csv	p59	0.81742	-1	16.0762	1285	58
temp_BD18_1511121654_ims.csv	p61	0.61015	-1	25.672	928	7
temp_BD18_1511121654_ims.csv	p64	0.49693	2	296.302	733	13
temp_BD18_1511121654_ims.csv	p67	0.57822	3	56.9536	873	47
temp_BD18_1511121654_ims.csv	p73	0.82555	-1	19.7255	1299	58
temp_BD18_1511121654_ims.csv	p77	0.51551	0	30.0855	765	102
temp_BD18_1511121654_ims.csv	p82	0.59563	1	17.9959	903	17
temp_BD18_1511121654_ims.csv	p85	1.04385	0	33.9982	1675	199
temp_BD18_1511121654_ims.csv	p86	1.02876	0	40.5147	1649	200
temp_BD18_1511121654_ims.csv	p88	0.77678	2	11.1281	1215	57
temp_BD18_1511121654_ims.csv	p102	1.11817	0	20.9346	1803	193
temp_BD18_1511121654_ims.csv	p103	1.09843	1	19.0509	1769	201
temp_BD18_1511121654_ims.csv	p105	0.99857	0	56.5989	1597	200
temp_BD18_1511121654_ims.csv	p106	0.79304	2	10.1678	1243	57
temp_BD18_1511121654_ims.csv	p108	1.11469	1	20.1046	1797	201
temp_BD18_1511121654_ims.csv	p109	0.60667	0	200.999	922	213
temp_BD18_1511121654_ims.csv	p119	0.81104	-1	15.3436	1274	58
temp_BD18_1511121654_ims.csv	p120	0.47777	-1	427.2	700	0
temp_BD18_1511121654_ims.csv	p124	0.79768	2	11.2081	1251	57
temp_BD18_1511121654_ims.csv	p127	0.97418	0	68.0757	1555	200
temp_BD18_1511121654_ims.csv	p129	1.11237	2	18.1034	1793	189
temp_BD18_1511121654_ims.csv	p131	0.78375	-1	12.7679	1227	56
temp_BD18_1511121654_ims.csv	p136	0.91961	-1	10.4445	1461	56
temp_BD18_1511121654_ims.csv	p138	1.12514	0	19.5857	1815	192
temp_BD18_1511121654_ims.csv	p139	0.95793	0	69.1673	1527	193
temp_BD18_1511121654_ims.csv	p140	1.07695	0	23.9017	1732	193
temp_BD18_1511121654_ims.csv	p141	0.96838	0	65.6283	1545	200
temp_BD18_1511121654_ims.csv	p142	1.05256	0	32.5517	1690	192
temp_BD18_1511121654_ims.csv	p143	0.7611	2	18.7158	1188	57
temp_BD18_1511121654_ims.csv	p144	0.95328	0	69.6015	1519	192
temp_BD18_1511121654_ims.csv	p149	1.06998	0	26.0012	1720	192
temp_BD18_1511121654_ims.csv	p150	0.96257	0	68.2664	1535	193
temp_BD18_1511121654_ims.csv	p151	0.7193	1	24.9475	1116	55
temp_BD18_1511121654_ims.csv	p153	0.84819	2	731.297	1338	59
temp_BD18_1511121654_ims.csv	p154	0.68679	0	18.1506	1060	65
temp_BD18_1511121654_ims.csv	p156	0.64324	-1	416.066	985	64
temp_BD18_1511121654_ims.csv	p158	0.92657	0	133.24	1473	207
