measurement_name	peak_name	t	r	signal	index_t	index_r
temp_BD18_1408280834_ims.csv	p1	0.47876	-1	44.9303	709	0
temp_BD18_1408280834_ims.csv	p2	0.50351	-1	12.1121	752	0
temp_BD18_1408280834_ims.csv	p3	0.86147	1	12.0222	1374	113
temp_BD18_1408280834_ims.csv	p4	0.66004	0	16.6383	1024	59
temp_BD18_1408280834_ims.csv	p5	0.8068	2	10.1558	1279	7
temp_BD18_1408280834_ims.csv	p6	0.94319	0	41.2835	1516	195
temp_BD18_1408280834_ims.csv	p7	0.59789	1	405.405	916	113
temp_BD18_1408280834_ims.csv	p8	0.71357	-1	12.1633	1117	9
temp_BD18_1408280834_ims.csv	p9	1.11872	0	12.7659	1821	196
temp_BD18_1408280834_ims.csv	p11	1.08937	0	13.0055	1770	196
temp_BD18_1408280834_ims.csv	p12	0.81313	0	54.0755	1290	59
temp_BD18_1408280834_ims.csv	p13	1.1239	1	12.5717	1830	194
temp_BD18_1408280834_ims.csv	p15	0.4966	1	41.9763	740	14
temp_BD18_1408280834_ims.csv	p17	0.5484	2	84.6126	830	16
temp_BD18_1408280834_ims.csv	p18	1.10951	0	13.6058	1805	195
temp_BD18_1408280834_ims.csv	p20	1.13944	0	19.5186	1857	195
temp_BD18_1408280834_ims.csv	p21	0.79586	2	20.2561	1260	7
temp_BD18_1408280834_ims.csv	p22	0.83788	0	38.6817	1333	59
temp_BD18_1408280834_ims.csv	p23	0.85284	0	29.4146	1359	59
temp_BD18_1408280834_ims.csv	p24	0.95816	1	39.8517	1542	194
temp_BD18_1408280834_ims.csv	p25	0.58811	-1	35.7267	899	8
temp_BD18_1408280834_ims.csv	p26	0.62264	-1	20.1677	959	8
temp_BD18_1408280834_ims.csv	p27	0.69055	-1	26.432	1077	8
temp_BD18_1408280834_ims.csv	p29	0.75328	-1	14.411	1186	8
temp_BD18_1408280834_ims.csv	p30	0.64451	0	143.406	997	59
temp_BD18_1408280834_ims.csv	p32	1.00017	1	33.0406	1615	194
temp_BD18_1408280834_ims.csv	p33	0.57832	-2	10.1112	882	81
temp_BD18_1408280834_ims.csv	p34	1.03124	1	23.259	1669	194
temp_BD18_1408280834_ims.csv	p35	1.05024	0	18.6029	1702	196
temp_BD18_1408280834_ims.csv	p37	0.98175	1	49.872	1583	194
temp_BD18_1408280834_ims.csv	p39	1.05369	0	17.7787	1708	195
temp_BD18_1408280834_ims.csv	p40	0.92535	-1	79.6825	1485	197
temp_BD18_1408280834_ims.csv	p41	1.06635	1	14.8656	1730	194
temp_BD18_1408280834_ims.csv	p42	1.07671	0	13.8881	1748	195
temp_BD18_1408280834_ims.csv	p43	1.08074	1	13.8492	1755	194
temp_BD18_1408280834_ims.csv	p46	1.1003	1	11.2761	1789	194
temp_BD18_1408280834_ims.csv	p49	0.95067	1	39.7765	1529	194
temp_BD18_1408280834_ims.csv	p50	0.60767	-2	42.9228	933	204
temp_BD18_1408280834_ims.csv	p51	1.03585	1	22.0712	1677	194
temp_BD18_1408280834_ims.csv	p52	1.01571	0	27.4774	1642	195
temp_BD18_1408280834_ims.csv	p54	0.89025	2	22.8672	1424	234
temp_BD18_1408280834_ims.csv	p55	1.02549	1	24.1909	1659	194
temp_BD18_1408280834_ims.csv	p56	1.0629	0	15.8213	1724	195
temp_BD18_1408280834_ims.csv	p57	1.07268	1	15.5113	1741	194
